active, fn, bpp, mse, np
240.00, kodak/kodim04.png, 0.2879, 57.3537, 393216
240.00, kodak/kodim14.png, 0.4932, 99.5218, 393216
240.00, kodak/kodim13.png, 0.6836, 208.6655, 393216
240.00, kodak/kodim06.png, 0.4395, 92.3091, 393216
240.00, kodak/kodim16.png, 0.2951, 54.4673, 393216
240.00, kodak/kodim07.png, 0.3310, 47.3247, 393216
224.00, kodak/kodim03.png, 0.2289, 59.3080, 393216
224.00, kodak/kodim08.png, 0.5670, 217.0423, 393216
224.00, kodak/kodim21.png, 0.3717, 116.6952, 393216
224.00, kodak/kodim18.png, 0.4274, 150.5647, 393216
224.00, kodak/kodim15.png, 0.2579, 121.2300, 393216
224.00, kodak/kodim09.png, 0.2495, 76.6189, 393216
224.00, kodak/kodim17.png, 0.2796, 88.5514, 393216
224.00, kodak/kodim20.png, 0.2481, 111.7792, 393216
224.00, kodak/kodim12.png, 0.2299, 114.0092, 393216
224.00, kodak/kodim22.png, 0.3265, 100.1146, 393216
224.00, kodak/kodim19.png, 0.3047, 104.1431, 393216
224.00, kodak/kodim02.png, 0.2366, 72.9936, 393216
224.00, kodak/kodim10.png, 0.2623, 73.4903, 393216
224.00, kodak/kodim05.png, 0.5735, 168.6393, 393216
224.00, kodak/kodim23.png, 0.2177, 73.0634, 393216
224.00, kodak/kodim11.png, 0.3400, 103.6674, 393216
224.00, kodak/kodim24.png, 0.4211, 152.8211, 393216
224.00, kodak/kodim01.png, 0.4975, 139.6885, 393216
224.00, kodak/kodim04.png, 0.2634, 79.8249, 393216
224.00, kodak/kodim14.png, 0.4383, 137.9242, 393216
224.00, kodak/kodim13.png, 0.5908, 266.9324, 393216
224.00, kodak/kodim06.png, 0.3872, 137.6440, 393216
224.00, kodak/kodim16.png, 0.2655, 79.0554, 393216
224.00, kodak/kodim07.png, 0.3063, 68.3809, 393216
208.00, kodak/kodim03.png, 0.1993, 114.6211, 393216
208.00, kodak/kodim08.png, 0.4825, 336.8321, 393216
208.00, kodak/kodim21.png, 0.3193, 195.8525, 393216
208.00, kodak/kodim18.png, 0.3625, 213.1985, 393216
208.00, kodak/kodim15.png, 0.2252, 212.0462, 393216
208.00, kodak/kodim09.png, 0.2195, 151.7769, 393216
208.00, kodak/kodim17.png, 0.2441, 143.0248, 393216
208.00, kodak/kodim20.png, 0.2182, 193.6315, 393216
208.00, kodak/kodim12.png, 0.2032, 238.6509, 393216
208.00, kodak/kodim22.png, 0.2770, 161.2325, 393216
208.00, kodak/kodim19.png, 0.2581, 168.5378, 393216
208.00, kodak/kodim02.png, 0.2014, 117.3759, 393216
208.00, kodak/kodim10.png, 0.2289, 130.5453, 393216
208.00, kodak/kodim05.png, 0.4833, 260.1866, 393216
208.00, kodak/kodim23.png, 0.1927, 144.1601, 393216
208.00, kodak/kodim11.png, 0.2896, 161.2024, 393216
208.00, kodak/kodim24.png, 0.3536, 218.0312, 393216
208.00, kodak/kodim01.png, 0.4181, 207.9142, 393216
208.00, kodak/kodim04.png, 0.2267, 130.7357, 393216
208.00, kodak/kodim14.png, 0.3710, 212.4908, 393216
208.00, kodak/kodim13.png, 0.4900, 369.0519, 393216
208.00, kodak/kodim06.png, 0.3266, 225.8562, 393216
208.00, kodak/kodim16.png, 0.2255, 124.6232, 393216
208.00, kodak/kodim07.png, 0.2675, 120.0114, 393216
192.00, kodak/kodim03.png, 0.1248, 191.3097, 393216
192.00, kodak/kodim08.png, 0.3489, 781.5525, 393216
192.00, kodak/kodim21.png, 0.2229, 295.9625, 393216
192.00, kodak/kodim18.png, 0.2471, 411.3303, 393216
192.00, kodak/kodim15.png, 0.1410, 513.5467, 393216
192.00, kodak/kodim09.png, 0.1423, 257.7980, 393216
192.00, kodak/kodim17.png, 0.1557, 211.1540, 393216
192.00, kodak/kodim20.png, 0.1433, 529.8282, 393216
192.00, kodak/kodim12.png, 0.1258, 384.2172, 393216
192.00, kodak/kodim22.png, 0.1769, 226.3802, 393216
192.00, kodak/kodim19.png, 0.1676, 308.0479, 393216
192.00, kodak/kodim02.png, 0.1203, 136.0731, 393216
192.00, kodak/kodim10.png, 0.1485, 257.4521, 393216
192.00, kodak/kodim05.png, 0.3452, 421.7124, 393216
192.00, kodak/kodim23.png, 0.1149, 231.2393, 393216
192.00, kodak/kodim11.png, 0.1917, 234.1227, 393216
192.00, kodak/kodim24.png, 0.2431, 471.0119, 393216
192.00, kodak/kodim01.png, 0.3006, 277.2972, 393216
192.00, kodak/kodim04.png, 0.1381, 200.4821, 393216
192.00, kodak/kodim14.png, 0.2531, 296.6568, 393216
192.00, kodak/kodim13.png, 0.3566, 509.4699, 393216
192.00, kodak/kodim06.png, 0.2259, 399.0248, 393216
192.00, kodak/kodim16.png, 0.1463, 195.9220, 393216
192.00, kodak/kodim07.png, 0.1755, 188.3994, 393216
176.00, kodak/kodim03.png, 0.1038, 346.2603, 393216
176.00, kodak/kodim08.png, 0.2695, 2155.7236, 393216
176.00, kodak/kodim21.png, 0.1779, 620.2220, 393216
176.00, kodak/kodim18.png, 0.1911, 614.2465, 393216
176.00, kodak/kodim15.png, 0.1158, 1223.6080, 393216
176.00, kodak/kodim09.png, 0.1178, 432.3865, 393216
176.00, kodak/kodim17.png, 0.1264, 305.3233, 393216
176.00, kodak/kodim20.png, 0.1196, 2343.4419, 393216
176.00, kodak/kodim12.png, 0.1045, 695.5435, 393216
176.00, kodak/kodim22.png, 0.1366, 346.0110, 393216
176.00, kodak/kodim19.png, 0.1329, 687.7767, 393216
176.00, kodak/kodim02.png, 0.0959, 233.5402, 393216
176.00, kodak/kodim10.png, 0.1205, 465.2816, 393216
176.00, kodak/kodim05.png, 0.2670, 1102.9559, 393216
176.00, kodak/kodim23.png, 0.0973, 482.1842, 393216
176.00, kodak/kodim11.png, 0.1501, 364.8727, 393216
176.00, kodak/kodim24.png, 0.1847, 1368.0217, 393216
176.00, kodak/kodim01.png, 0.2284, 395.2915, 393216
176.00, kodak/kodim04.png, 0.1118, 321.0438, 393216
176.00, kodak/kodim14.png, 0.1972, 500.4901, 393216
176.00, kodak/kodim13.png, 0.2700, 905.9729, 393216
176.00, kodak/kodim06.png, 0.1774, 760.9166, 393216
176.00, kodak/kodim16.png, 0.1174, 284.7902, 393216
176.00, kodak/kodim07.png, 0.1424, 304.6793, 393216
160.00, kodak/kodim03.png, 0.0898, 643.5209, 393216
160.00, kodak/kodim08.png, 0.2119, 4361.3428, 393216
160.00, kodak/kodim21.png, 0.1388, 1111.0126, 393216
160.00, kodak/kodim18.png, 0.1474, 847.6482, 393216
160.00, kodak/kodim15.png, 0.1018, 2607.0854, 393216
160.00, kodak/kodim09.png, 0.1023, 698.7048, 393216
160.00, kodak/kodim17.png, 0.1084, 442.4039, 393216
160.00, kodak/kodim20.png, 0.1030, 7257.9097, 393216
160.00, kodak/kodim12.png, 0.0931, 1328.0259, 393216
160.00, kodak/kodim22.png, 0.1130, 561.7218, 393216
160.00, kodak/kodim19.png, 0.1111, 1168.8069, 393216
160.00, kodak/kodim02.png, 0.0852, 355.9572, 393216
160.00, kodak/kodim10.png, 0.1031, 765.8161, 393216
160.00, kodak/kodim05.png, 0.2002, 1911.2963, 393216
160.00, kodak/kodim23.png, 0.0894, 989.5388, 393216
160.00, kodak/kodim11.png, 0.1215, 631.1326, 393216
160.00, kodak/kodim24.png, 0.1431, 2826.7695, 393216
160.00, kodak/kodim01.png, 0.1749, 603.1001, 393216
160.00, kodak/kodim04.png, 0.0969, 479.9095, 393216
160.00, kodak/kodim14.png, 0.1521, 885.6799, 393216
160.00, kodak/kodim13.png, 0.1950, 1575.1725, 393216
160.00, kodak/kodim06.png, 0.1355, 1377.8989, 393216
160.00, kodak/kodim16.png, 0.0957, 415.7192, 393216
160.00, kodak/kodim07.png, 0.1215, 477.4016, 393216
144.00, kodak/kodim03.png, 0.0772, 1462.2466, 393216
144.00, kodak/kodim08.png, 0.1551, 7073.8257, 393216
144.00, kodak/kodim21.png, 0.1023, 1729.1289, 393216
144.00, kodak/kodim18.png, 0.1062, 1194.0310, 393216
144.00, kodak/kodim15.png, 0.0888, 4606.2559, 393216
144.00, kodak/kodim09.png, 0.0861, 1132.3170, 393216
144.00, kodak/kodim17.png, 0.0891, 786.8635, 393216
144.00, kodak/kodim20.png, 0.0868, 14863.0576, 393216
144.00, kodak/kodim12.png, 0.0806, 2591.2991, 393216
144.00, kodak/kodim22.png, 0.0898, 974.9227, 393216
144.00, kodak/kodim19.png, 0.0907, 1892.7559, 393216
144.00, kodak/kodim02.png, 0.0751, 588.2725, 393216
144.00, kodak/kodim10.png, 0.0860, 1153.8234, 393216
144.00, kodak/kodim05.png, 0.1364, 3042.5039, 393216
144.00, kodak/kodim23.png, 0.0807, 2152.0117, 393216
144.00, kodak/kodim11.png, 0.0930, 1227.4253, 393216
144.00, kodak/kodim24.png, 0.1036, 4087.0027, 393216
144.00, kodak/kodim01.png, 0.1198, 913.9021, 393216
144.00, kodak/kodim04.png, 0.0827, 747.8434, 393216
144.00, kodak/kodim14.png, 0.1105, 1697.0802, 393216
144.00, kodak/kodim13.png, 0.1259, 2466.1455, 393216
144.00, kodak/kodim06.png, 0.0967, 2387.5298, 393216
144.00, kodak/kodim16.png, 0.0753, 609.9236, 393216
144.00, kodak/kodim07.png, 0.0989, 841.2440, 393216
128.00, kodak/kodim03.png, 0.0718, 2531.0215, 393216
128.00, kodak/kodim08.png, 0.1306, 9779.5693, 393216
128.00, kodak/kodim21.png, 0.0872, 2581.7380, 393216
128.00, kodak/kodim18.png, 0.0900, 1796.7524, 393216
128.00, kodak/kodim15.png, 0.0832, 7534.5010, 393216
128.00, kodak/kodim09.png, 0.0781, 1975.3027, 393216
128.00, kodak/kodim17.png, 0.0805, 2171.1963, 393216
128.00, kodak/kodim20.png, 0.0799, 22196.5098, 393216
128.00, kodak/kodim12.png, 0.0748, 4344.3066, 393216
128.00, kodak/kodim22.png, 0.0792, 1829.1482, 393216
128.00, kodak/kodim19.png, 0.0810, 2954.2532, 393216
128.00, kodak/kodim02.png, 0.0708, 950.3580, 393216
128.00, kodak/kodim10.png, 0.0773, 1869.1384, 393216
128.00, kodak/kodim05.png, 0.1124, 5060.9141, 393216
128.00, kodak/kodim23.png, 0.0757, 3915.9966, 393216
128.00, kodak/kodim11.png, 0.0812, 2332.3738, 393216
128.00, kodak/kodim24.png, 0.0890, 4956.1250, 393216
128.00, kodak/kodim01.png, 0.0977, 1386.3469, 393216
128.00, kodak/kodim04.png, 0.0766, 1125.7418, 393216
128.00, kodak/kodim14.png, 0.0929, 3288.5190, 393216
128.00, kodak/kodim13.png, 0.0999, 3580.9700, 393216
128.00, kodak/kodim06.png, 0.0805, 4083.3623, 393216
128.00, kodak/kodim16.png, 0.0662, 990.8347, 393216
128.00, kodak/kodim07.png, 0.0870, 1512.1791, 393216
112.00, kodak/kodim03.png, 0.0714, 3945.0190, 393216
112.00, kodak/kodim08.png, 0.1249, 12261.0039, 393216
112.00, kodak/kodim21.png, 0.0852, 3670.7053, 393216
112.00, kodak/kodim18.png, 0.0869, 3134.1521, 393216
112.00, kodak/kodim15.png, 0.0820, 12140.2559, 393216
112.00, kodak/kodim09.png, 0.0770, 3293.0642, 393216
112.00, kodak/kodim17.png, 0.0787, 6149.8682, 393216
112.00, kodak/kodim20.png, 0.0791, 25881.4883, 393216
112.00, kodak/kodim12.png, 0.0740, 6111.1763, 393216
112.00, kodak/kodim22.png, 0.0778, 2780.9861, 393216
112.00, kodak/kodim19.png, 0.0793, 4503.8550, 393216
112.00, kodak/kodim02.png, 0.0703, 1534.8750, 393216
112.00, kodak/kodim10.png, 0.0761, 2809.5981, 393216
112.00, kodak/kodim05.png, 0.1079, 8231.1455, 393216
112.00, kodak/kodim23.png, 0.0750, 5996.4385, 393216
112.00, kodak/kodim11.png, 0.0797, 4386.1162, 393216
112.00, kodak/kodim24.png, 0.0864, 5596.2300, 393216
112.00, kodak/kodim01.png, 0.0951, 2335.1646, 393216
112.00, kodak/kodim04.png, 0.0757, 1817.8041, 393216
112.00, kodak/kodim14.png, 0.0906, 5802.0127, 393216
112.00, kodak/kodim13.png, 0.0963, 5029.6948, 393216
112.00, kodak/kodim06.png, 0.0792, 5979.4253, 393216
112.00, kodak/kodim16.png, 0.0660, 1768.4246, 393216
112.00, kodak/kodim07.png, 0.0852, 3055.0417, 393216
96.00, kodak/kodim03.png, 0.0710, 5534.9551, 393216
96.00, kodak/kodim08.png, 0.1225, 14137.3799, 393216
96.00, kodak/kodim21.png, 0.0834, 5389.0054, 393216
96.00, kodak/kodim18.png, 0.0849, 6361.0269, 393216
96.00, kodak/kodim15.png, 0.0817, 16300.5176, 393216
96.00, kodak/kodim09.png, 0.0764, 5469.7656, 393216
96.00, kodak/kodim17.png, 0.0774, 11597.4258, 393216
96.00, kodak/kodim20.png, 0.0783, 27100.7188, 393216
96.00, kodak/kodim12.png, 0.0737, 8319.3555, 393216
96.00, kodak/kodim22.png, 0.0771, 3691.9192, 393216
96.00, kodak/kodim19.png, 0.0784, 6164.7393, 393216
96.00, kodak/kodim02.png, 0.0701, 3225.4929, 393216
96.00, kodak/kodim10.png, 0.0755, 4334.9062, 393216
96.00, kodak/kodim05.png, 0.1039, 12581.4424, 393216
96.00, kodak/kodim23.png, 0.0746, 8167.1865, 393216
96.00, kodak/kodim11.png, 0.0787, 7627.3672, 393216
96.00, kodak/kodim24.png, 0.0848, 6279.9409, 393216
96.00, kodak/kodim01.png, 0.0935, 4187.6001, 393216
96.00, kodak/kodim04.png, 0.0751, 3171.7092, 393216
96.00, kodak/kodim14.png, 0.0882, 8740.9824, 393216
96.00, kodak/kodim13.png, 0.0928, 6890.6855, 393216
96.00, kodak/kodim06.png, 0.0779, 7908.6777, 393216
96.00, kodak/kodim16.png, 0.0655, 2880.9585, 393216
96.00, kodak/kodim07.png, 0.0835, 5796.5161, 393216
80.00, kodak/kodim03.png, 0.0697, 7400.3491, 393216
80.00, kodak/kodim08.png, 0.1122, 15205.0449, 393216
80.00, kodak/kodim21.png, 0.0770, 7656.6743, 393216
80.00, kodak/kodim18.png, 0.0809, 10476.6387, 393216
80.00, kodak/kodim15.png, 0.0804, 19918.1328, 393216
80.00, kodak/kodim09.png, 0.0731, 7616.5469, 393216
80.00, kodak/kodim17.png, 0.0747, 14837.6768, 393216
80.00, kodak/kodim20.png, 0.0759, 26838.7188, 393216
80.00, kodak/kodim12.png, 0.0716, 11121.4131, 393216
80.00, kodak/kodim22.png, 0.0747, 4827.6685, 393216
80.00, kodak/kodim19.png, 0.0752, 7661.8804, 393216
80.00, kodak/kodim02.png, 0.0684, 10051.5801, 393216
80.00, kodak/kodim10.png, 0.0716, 5856.8867, 393216
80.00, kodak/kodim05.png, 0.0963, 16615.4062, 393216
80.00, kodak/kodim23.png, 0.0736, 10675.4326, 393216
80.00, kodak/kodim11.png, 0.0744, 9799.6406, 393216
80.00, kodak/kodim24.png, 0.0804, 7449.3369, 393216
80.00, kodak/kodim01.png, 0.0829, 6126.8970, 393216
80.00, kodak/kodim04.png, 0.0732, 5557.8081, 393216
80.00, kodak/kodim14.png, 0.0820, 11766.6387, 393216
80.00, kodak/kodim13.png, 0.0838, 8879.9199, 393216
80.00, kodak/kodim06.png, 0.0712, 9606.2852, 393216
80.00, kodak/kodim16.png, 0.0625, 4500.9355, 393216
80.00, kodak/kodim07.png, 0.0776, 7640.0825, 393216
64.00, kodak/kodim03.png, 0.0697, 9905.7090, 393216
64.00, kodak/kodim08.png, 0.1070, 16211.9756, 393216
64.00, kodak/kodim21.png, 0.0766, 11334.8027, 393216
64.00, kodak/kodim18.png, 0.0804, 15046.3945, 393216
64.00, kodak/kodim15.png, 0.0800, 21553.5078, 393216
64.00, kodak/kodim09.png, 0.0723, 9855.5381, 393216
64.00, kodak/kodim17.png, 0.0743, 17205.7578, 393216
64.00, kodak/kodim20.png, 0.0757, 26109.8281, 393216
64.00, kodak/kodim12.png, 0.0713, 13741.9883, 393216
64.00, kodak/kodim22.png, 0.0741, 7165.9229, 393216
64.00, kodak/kodim19.png, 0.0736, 9125.8760, 393216
64.00, kodak/kodim02.png, 0.0683, 18591.6543, 393216
64.00, kodak/kodim10.png, 0.0711, 7682.9888, 393216
64.00, kodak/kodim05.png, 0.0956, 18887.9707, 393216
64.00, kodak/kodim23.png, 0.0735, 13797.4795, 393216
64.00, kodak/kodim11.png, 0.0740, 11568.9355, 393216
64.00, kodak/kodim24.png, 0.0794, 10255.7412, 393216
64.00, kodak/kodim01.png, 0.0813, 9607.1650, 393216
64.00, kodak/kodim04.png, 0.0730, 10373.8320, 393216
64.00, kodak/kodim14.png, 0.0816, 15273.1074, 393216
64.00, kodak/kodim13.png, 0.0832, 12357.0547, 393216
64.00, kodak/kodim06.png, 0.0708, 11758.8633, 393216
64.00, kodak/kodim16.png, 0.0624, 7067.7866, 393216
64.00, kodak/kodim07.png, 0.0774, 10786.1240, 393216
48.00, kodak/kodim03.png, 0.0689, 12841.8691, 393216
48.00, kodak/kodim08.png, 0.0927, 17094.6406, 393216
48.00, kodak/kodim21.png, 0.0748, 15793.3750, 393216
48.00, kodak/kodim18.png, 0.0774, 20617.1992, 393216
48.00, kodak/kodim15.png, 0.0780, 22649.7910, 393216
48.00, kodak/kodim09.png, 0.0687, 12027.0225, 393216
48.00, kodak/kodim17.png, 0.0724, 20081.3340, 393216
48.00, kodak/kodim20.png, 0.0746, 26083.3086, 393216
48.00, kodak/kodim12.png, 0.0698, 16933.4727, 393216
48.00, kodak/kodim22.png, 0.0717, 10952.3770, 393216
48.00, kodak/kodim19.png, 0.0697, 11062.2354, 393216
48.00, kodak/kodim02.png, 0.0677, 18763.2227, 393216
48.00, kodak/kodim10.png, 0.0689, 10170.1514, 393216
48.00, kodak/kodim05.png, 0.0915, 19244.6074, 393216
48.00, kodak/kodim23.png, 0.0727, 17500.6348, 393216
48.00, kodak/kodim11.png, 0.0712, 13278.3604, 393216
48.00, kodak/kodim24.png, 0.0754, 13763.3164, 393216
48.00, kodak/kodim01.png, 0.0758, 13247.1963, 393216
48.00, kodak/kodim04.png, 0.0715, 14943.6162, 393216
48.00, kodak/kodim14.png, 0.0795, 18355.3711, 393216
48.00, kodak/kodim13.png, 0.0801, 16833.7949, 393216
48.00, kodak/kodim06.png, 0.0692, 13960.1055, 393216
48.00, kodak/kodim16.png, 0.0620, 10893.6641, 393216
48.00, kodak/kodim07.png, 0.0755, 13977.6816, 393216
32.00, kodak/kodim03.png, 0.0677, 17121.2246, 393216
32.00, kodak/kodim08.png, 0.0874, 18480.4277, 393216
32.00, kodak/kodim21.png, 0.0711, 18055.8691, 393216
32.00, kodak/kodim18.png, 0.0746, 23942.8555, 393216
32.00, kodak/kodim15.png, 0.0766, 23409.6250, 393216
32.00, kodak/kodim09.png, 0.0668, 14160.6387, 393216
32.00, kodak/kodim17.png, 0.0697, 22094.0000, 393216
32.00, kodak/kodim20.png, 0.0723, 27042.2539, 393216
32.00, kodak/kodim12.png, 0.0682, 20812.5859, 393216
32.00, kodak/kodim22.png, 0.0696, 16726.0059, 393216
32.00, kodak/kodim19.png, 0.0675, 15989.7949, 393216
32.00, kodak/kodim02.png, 0.0667, 15897.5264, 393216
32.00, kodak/kodim10.png, 0.0670, 13585.2305, 393216
32.00, kodak/kodim05.png, 0.0858, 19673.0098, 393216
32.00, kodak/kodim23.png, 0.0716, 20052.1074, 393216
32.00, kodak/kodim11.png, 0.0684, 15501.9482, 393216
32.00, kodak/kodim24.png, 0.0720, 17395.8047, 393216
32.00, kodak/kodim01.png, 0.0710, 14633.3086, 393216
32.00, kodak/kodim04.png, 0.0701, 15560.7930, 393216
32.00, kodak/kodim14.png, 0.0753, 19906.7734, 393216
32.00, kodak/kodim13.png, 0.0752, 20077.0098, 393216
32.00, kodak/kodim06.png, 0.0662, 18009.7305, 393216
32.00, kodak/kodim16.png, 0.0604, 14572.3320, 393216
32.00, kodak/kodim07.png, 0.0722, 16276.2773, 393216
