active,fn,bpp,mse,np
208.00, 12.png, 1.0700, 21.2916, 393216
208.00, 22.png, 1.1562, 40.2790, 393216
208.00, 19.png, 1.1535, 34.7442, 393216
208.00, 02.png, 1.0736, 27.9282, 393216
208.00, 10.png, 1.1046, 20.7611, 393216
208.00, 05.png, 1.4906, 62.4701, 393216
208.00, 23.png, 1.0171, 19.1776, 393216
208.00, 11.png, 1.1785, 40.2664, 393216
208.00, 24.png, 1.2898, 65.6518, 393216
208.00, 01.png, 1.3692, 61.5522, 393216
208.00, 04.png, 1.1004, 27.1556, 393216
208.00, 14.png, 1.3102, 49.3717, 393216
208.00, 13.png, 1.5283, 128.4602, 393216
208.00, 06.png, 1.2477, 48.0401, 393216
208.00, 16.png, 1.0958, 25.9939, 393216
208.00, 07.png, 1.1305, 21.3122, 393216
192.00, 03.png, 0.7815, 23.6590, 393216
192.00, 08.png, 1.2460, 99.4525, 393216
192.00, 21.png, 0.9960, 55.0325, 393216
192.00, 18.png, 1.0553, 74.6155, 393216
192.00, 15.png, 0.8523, 40.7394, 393216
192.00, 09.png, 0.8315, 26.5881, 393216
192.00, 17.png, 0.8642, 34.1675, 393216
192.00, 20.png, 0.8608, 38.2125, 393216
192.00, 12.png, 0.8217, 29.9015, 393216
192.00, 22.png, 0.9120, 49.5846, 393216
192.00, 19.png, 0.9061, 43.1674, 393216
192.00, 02.png, 0.8289, 33.5801, 393216
192.00, 10.png, 0.8552, 26.7869, 393216
192.00, 05.png, 1.2418, 78.2746, 393216
192.00, 23.png, 0.7719, 26.0622, 393216
192.00, 11.png, 0.9327, 50.7694, 393216
192.00, 24.png, 1.0432, 78.6571, 393216
192.00, 01.png, 1.1246, 74.2009, 393216
192.00, 04.png, 0.8525, 35.6114, 393216
192.00, 14.png, 1.0635, 61.8194, 393216
192.00, 13.png, 1.2803, 149.2183, 393216
192.00, 06.png, 1.0015, 59.6144, 393216
192.00, 16.png, 0.8488, 33.6839, 393216
192.00, 07.png, 0.8831, 28.1355, 393216
176.00, 03.png, 0.5967, 28.5315, 393216
176.00, 08.png, 1.0359, 106.0774, 393216
176.00, 21.png, 0.7983, 61.5450, 393216
176.00, 18.png, 0.8578, 82.1317, 393216
176.00, 15.png, 0.6590, 46.1430, 393216
176.00, 09.png, 0.6409, 33.6542, 393216
176.00, 17.png, 0.6724, 39.6561, 393216
176.00, 20.png, 0.6633, 43.8905, 393216
176.00, 12.png, 0.6299, 40.4126, 393216
176.00, 22.png, 0.7259, 57.4994, 393216
176.00, 19.png, 0.7147, 50.0720, 393216
176.00, 02.png, 0.6445, 40.8543, 393216
176.00, 10.png, 0.6645, 31.8984, 393216
176.00, 05.png, 1.0329, 85.8072, 393216
176.00, 23.png, 0.5885, 32.7844, 393216
176.00, 11.png, 0.7444, 57.4422, 393216
176.00, 24.png, 0.8515, 86.2897, 393216
176.00, 01.png, 0.9303, 82.8299, 393216
176.00, 04.png, 0.6651, 41.6938, 393216
176.00, 14.png, 0.8646, 69.9028, 393216
176.00, 13.png, 1.0756, 159.7117, 393216
176.00, 06.png, 0.8078, 67.0994, 393216
176.00, 16.png, 0.6622, 39.8144, 393216
176.00, 07.png, 0.6921, 33.1365, 393216
160.00, 03.png, 0.4605, 30.7519, 393216
160.00, 08.png, 0.8750, 112.1362, 393216
160.00, 21.png, 0.6498, 66.9695, 393216
160.00, 18.png, 0.7100, 89.4814, 393216
160.00, 15.png, 0.5168, 48.6908, 393216
160.00, 09.png, 0.4986, 36.6962, 393216
160.00, 17.png, 0.5357, 42.6698, 393216
160.00, 20.png, 0.5196, 41.7434, 393216
160.00, 12.png, 0.4888, 40.6682, 393216
160.00, 22.png, 0.5866, 64.2924, 393216
160.00, 19.png, 0.5708, 53.9942, 393216
160.00, 02.png, 0.5036, 47.7525, 393216
160.00, 10.png, 0.5221, 35.5389, 393216
160.00, 05.png, 0.8745, 92.9554, 393216
160.00, 23.png, 0.4548, 35.1655, 393216
160.00, 11.png, 0.6026, 61.9101, 393216
160.00, 24.png, 0.7059, 94.3270, 393216
160.00, 01.png, 0.7776, 91.3074, 393216
160.00, 04.png, 0.5252, 47.5177, 393216
160.00, 14.png, 0.7141, 77.9042, 393216
160.00, 13.png, 0.9149, 170.4389, 393216
160.00, 06.png, 0.6602, 72.5067, 393216
160.00, 16.png, 0.5213, 45.1230, 393216
160.00, 07.png, 0.5542, 36.3622, 393216
144.00, 03.png, 0.3614, 35.0566, 393216
144.00, 08.png, 0.7428, 119.0273, 393216
144.00, 21.png, 0.5332, 73.6383, 393216
144.00, 18.png, 0.5910, 98.5702, 393216
144.00, 15.png, 0.4077, 52.3904, 393216
144.00, 09.png, 0.3922, 43.6873, 393216
144.00, 17.png, 0.4286, 48.2607, 393216
144.00, 20.png, 0.4036, 44.2547, 393216
144.00, 12.png, 0.3814, 46.4717, 393216
144.00, 22.png, 0.4757, 71.6089, 393216
144.00, 19.png, 0.4596, 59.5674, 393216
144.00, 02.png, 0.3960, 55.0267, 393216
144.00, 10.png, 0.4151, 40.7514, 393216
144.00, 05.png, 0.7435, 100.4858, 393216
144.00, 23.png, 0.3601, 39.9290, 393216
144.00, 11.png, 0.4913, 68.3239, 393216
144.00, 24.png, 0.5883, 103.6374, 393216
144.00, 01.png, 0.6532, 98.7742, 393216
144.00, 04.png, 0.4183, 53.3371, 393216
144.00, 14.png, 0.5922, 85.4695, 393216
144.00, 13.png, 0.7809, 180.7516, 393216
144.00, 06.png, 0.5431, 80.1276, 393216
144.00, 16.png, 0.4144, 51.8033, 393216
144.00, 07.png, 0.4506, 40.9108, 393216
128.00, 03.png, 0.2989, 40.3219, 393216
128.00, 08.png, 0.6352, 128.9313, 393216
128.00, 21.png, 0.4478, 91.7655, 393216
128.00, 18.png, 0.4977, 108.9656, 393216
128.00, 15.png, 0.3333, 60.3963, 393216
128.00, 09.png, 0.3240, 51.3349, 393216
128.00, 17.png, 0.3537, 54.3439, 393216
128.00, 20.png, 0.3281, 49.7566, 393216
128.00, 12.png, 0.3073, 50.1589, 393216
128.00, 22.png, 0.3912, 80.8137, 393216
128.00, 19.png, 0.3789, 66.3398, 393216
128.00, 02.png, 0.3183, 62.6163, 393216
128.00, 10.png, 0.3415, 46.8986, 393216
128.00, 05.png, 0.6372, 109.5066, 393216
128.00, 23.png, 0.2976, 46.2801, 393216
128.00, 11.png, 0.4087, 75.4573, 393216
128.00, 24.png, 0.4959, 114.3440, 393216
128.00, 01.png, 0.5530, 107.4317, 393216
128.00, 04.png, 0.3416, 59.5395, 393216
128.00, 14.png, 0.4963, 94.3726, 393216
128.00, 13.png, 0.6683, 197.1152, 393216
128.00, 06.png, 0.4541, 89.8185, 393216
128.00, 16.png, 0.3387, 59.4088, 393216
128.00, 07.png, 0.3787, 45.3543, 393216
112.00, 03.png, 0.2643, 45.7376, 393216
112.00, 08.png, 0.5503, 139.5070, 393216
112.00, 21.png, 0.3915, 100.4768, 393216
112.00, 18.png, 0.4278, 122.8870, 393216
112.00, 15.png, 0.2894, 66.4527, 393216
112.00, 09.png, 0.2847, 53.2433, 393216
112.00, 17.png, 0.3056, 66.6952, 393216
112.00, 20.png, 0.2870, 69.1094, 393216
112.00, 12.png, 0.2641, 53.1963, 393216
112.00, 22.png, 0.3328, 90.0446, 393216
112.00, 19.png, 0.3254, 74.0025, 393216
112.00, 02.png, 0.2675, 74.3709, 393216
112.00, 10.png, 0.2975, 52.8458, 393216
112.00, 05.png, 0.5509, 121.3604, 393216
112.00, 23.png, 0.2623, 52.1017, 393216
112.00, 11.png, 0.3508, 83.8793, 393216
112.00, 24.png, 0.4265, 127.6797, 393216
112.00, 01.png, 0.4739, 117.8997, 393216
112.00, 04.png, 0.2928, 65.3696, 393216
112.00, 14.png, 0.4236, 104.5842, 393216
112.00, 13.png, 0.5740, 219.7705, 393216
112.00, 06.png, 0.3899, 96.6423, 393216
112.00, 16.png, 0.2907, 66.2807, 393216
112.00, 07.png, 0.3327, 51.3500, 393216
96.00, 03.png, 0.2418, 57.6478, 393216
96.00, 08.png, 0.4828, 159.3982, 393216
96.00, 21.png, 0.3512, 120.5753, 393216
96.00, 18.png, 0.3775, 145.4361, 393216
96.00, 15.png, 0.2615, 109.4856, 393216
96.00, 09.png, 0.2609, 61.8096, 393216
96.00, 17.png, 0.2769, 96.3690, 393216
96.00, 20.png, 0.2621, 157.7624, 393216
96.00, 12.png, 0.2409, 61.5280, 393216
96.00, 22.png, 0.2960, 106.4028, 393216
96.00, 19.png, 0.2919, 82.5298, 393216
96.00, 02.png, 0.2395, 108.1256, 393216
96.00, 10.png, 0.2709, 61.0752, 393216
96.00, 05.png, 0.4831, 137.6410, 393216
96.00, 23.png, 0.2430, 68.8604, 393216
96.00, 11.png, 0.3117, 100.1886, 393216
96.00, 24.png, 0.3751, 149.0733, 393216
96.00, 01.png, 0.4123, 133.7181, 393216
96.00, 04.png, 0.2633, 76.4132, 393216
96.00, 14.png, 0.3718, 122.2242, 393216
96.00, 13.png, 0.4959, 250.1546, 393216
96.00, 06.png, 0.3441, 113.6862, 393216
96.00, 16.png, 0.2615, 72.0878, 393216
96.00, 07.png, 0.3039, 58.0443, 393216
80.00, 03.png, 0.2275, 66.6274, 393216
80.00, 08.png, 0.4287, 185.4921, 393216
80.00, 21.png, 0.3190, 125.1034, 393216
80.00, 18.png, 0.3393, 170.4415, 393216
80.00, 15.png, 0.2442, 166.1170, 393216
80.00, 09.png, 0.2455, 63.9934, 393216
80.00, 17.png, 0.2587, 114.7692, 393216
80.00, 20.png, 0.2449, 358.9693, 393216
80.00, 12.png, 0.2280, 71.2837, 393216
80.00, 22.png, 0.2724, 115.6755, 393216
80.00, 19.png, 0.2691, 92.4017, 393216
80.00, 02.png, 0.2253, 115.1664, 393216
80.00, 10.png, 0.2531, 73.6172, 393216
80.00, 05.png, 0.4257, 164.9813, 393216
80.00, 23.png, 0.2319, 77.4882, 393216
80.00, 11.png, 0.2856, 120.1623, 393216
80.00, 24.png, 0.3365, 176.8091, 393216
80.00, 01.png, 0.3647, 152.0720, 393216
80.00, 04.png, 0.2465, 84.1727, 393216
80.00, 14.png, 0.3339, 142.4518, 393216
80.00, 13.png, 0.4314, 289.7510, 393216
80.00, 06.png, 0.3090, 151.0666, 393216
80.00, 16.png, 0.2417, 81.1840, 393216
80.00, 07.png, 0.2835, 66.8786, 393216
64.00, 03.png, 0.2180, 67.0573, 393216
64.00, 08.png, 0.3817, 225.2427, 393216
64.00, 21.png, 0.2910, 133.3189, 393216
64.00, 18.png, 0.3079, 192.1042, 393216
64.00, 15.png, 0.2315, 140.8461, 393216
64.00, 09.png, 0.2342, 67.1761, 393216
64.00, 17.png, 0.2452, 113.0627, 393216
64.00, 20.png, 0.2324, 151.5267, 393216
64.00, 12.png, 0.2193, 75.6833, 393216
64.00, 22.png, 0.2546, 123.3086, 393216
64.00, 19.png, 0.2522, 103.1776, 393216
64.00, 02.png, 0.2155, 95.3569, 393216
64.00, 10.png, 0.2402, 83.4608, 393216
64.00, 05.png, 0.3767, 200.0164, 393216
64.00, 23.png, 0.2230, 80.9051, 393216
64.00, 11.png, 0.2640, 129.5528, 393216
64.00, 24.png, 0.3050, 200.8723, 393216
64.00, 01.png, 0.3256, 171.1061, 393216
64.00, 04.png, 0.2345, 89.6858, 393216
64.00, 14.png, 0.3042, 157.2094, 393216
64.00, 13.png, 0.3764, 343.2686, 393216
64.00, 06.png, 0.2804, 153.4179, 393216
64.00, 16.png, 0.2271, 88.8980, 393216
64.00, 07.png, 0.2670, 73.7307, 393216
48.00, 03.png, 0.2091, 77.7709, 393216
48.00, 08.png, 0.3397, 283.7367, 393216
48.00, 21.png, 0.2661, 159.8203, 393216
48.00, 18.png, 0.2790, 231.8628, 393216
48.00, 15.png, 0.2204, 143.5649, 393216
48.00, 09.png, 0.2241, 72.1185, 393216
48.00, 17.png, 0.2314, 165.4075, 393216
48.00, 20.png, 0.2203, 127.6868, 393216
48.00, 12.png, 0.2120, 73.0668, 393216
48.00, 22.png, 0.2401, 131.1620, 393216
48.00, 19.png, 0.2369, 117.1531, 393216
48.00, 02.png, 0.2061, 91.2946, 393216
48.00, 10.png, 0.2296, 92.6634, 393216
48.00, 05.png, 0.3307, 268.9981, 393216
48.00, 23.png, 0.2149, 84.6156, 393216
48.00, 11.png, 0.2454, 159.6855, 393216
48.00, 24.png, 0.2785, 233.2092, 393216
48.00, 01.png, 0.2941, 192.0372, 393216
48.00, 04.png, 0.2236, 98.0143, 393216
48.00, 14.png, 0.2762, 199.0286, 393216
48.00, 13.png, 0.3276, 418.2581, 393216
48.00, 06.png, 0.2549, 180.6252, 393216
48.00, 16.png, 0.2137, 107.2040, 393216
48.00, 07.png, 0.2518, 85.6161, 393216
32.00, 03.png, 0.2012, 76.9711, 393216
32.00, 08.png, 0.2924, 444.9977, 393216
32.00, 21.png, 0.2430, 199.1389, 393216
32.00, 18.png, 0.2516, 249.3723, 393216
32.00, 15.png, 0.2101, 153.3761, 393216
32.00, 09.png, 0.2127, 92.5866, 393216
32.00, 17.png, 0.2197, 148.3099, 393216
32.00, 20.png, 0.2103, 229.2862, 393216
32.00, 12.png, 0.2043, 90.7456, 393216
32.00, 22.png, 0.2253, 141.4232, 393216
32.00, 19.png, 0.2216, 170.4244, 393216
32.00, 02.png, 0.1974, 109.2459, 393216
32.00, 10.png, 0.2183, 117.2626, 393216
32.00, 05.png, 0.2875, 363.9621, 393216
32.00, 23.png, 0.2074, 97.9140, 393216
32.00, 11.png, 0.2268, 177.8367, 393216
32.00, 24.png, 0.2499, 299.4923, 393216
32.00, 01.png, 0.2592, 239.5331, 393216
32.00, 04.png, 0.2130, 108.3676, 393216
32.00, 14.png, 0.2527, 215.6782, 393216
32.00, 13.png, 0.2824, 507.4138, 393216
32.00, 06.png, 0.2333, 221.6044, 393216
32.00, 16.png, 0.2043, 109.9639, 393216
32.00, 07.png, 0.2374, 106.3133, 393216
