active, fn, bpp, mse, np
144.00, kodak/kodim17.png, 0.2805, 66.5093, 393216
144.00, kodak/kodim20.png, 0.2776, 59.5485, 393216
144.00, kodak/kodim12.png, 0.2479, 58.4485, 393216
144.00, kodak/kodim22.png, 0.3145, 86.0629, 393216
144.00, kodak/kodim19.png, 0.3000, 73.6322, 393216
144.00, kodak/kodim02.png, 0.2548, 61.0767, 393216
144.00, kodak/kodim10.png, 0.2602, 54.2613, 393216
144.00, kodak/kodim05.png, 0.5051, 140.7381, 393216
144.00, kodak/kodim23.png, 0.2339, 45.7197, 393216
144.00, kodak/kodim11.png, 0.3269, 90.1692, 393216
144.00, kodak/kodim24.png, 0.3851, 144.4737, 393216
144.00, kodak/kodim01.png, 0.4427, 128.1649, 393216
144.00, kodak/kodim04.png, 0.2698, 59.1899, 393216
144.00, kodak/kodim14.png, 0.4016, 109.5275, 393216
144.00, kodak/kodim13.png, 0.5136, 264.5567, 393216
144.00, kodak/kodim06.png, 0.3601, 113.5021, 393216
144.00, kodak/kodim16.png, 0.2614, 65.5247, 393216
144.00, kodak/kodim07.png, 0.2943, 50.2230, 393216
128.00, kodak/kodim03.png, 0.1640, 60.4816, 393216
128.00, kodak/kodim08.png, 0.3700, 221.8397, 393216
128.00, kodak/kodim21.png, 0.2466, 121.3192, 393216
128.00, kodak/kodim18.png, 0.2697, 171.2941, 393216
128.00, kodak/kodim15.png, 0.1902, 93.0146, 393216
128.00, kodak/kodim09.png, 0.1788, 70.1495, 393216
128.00, kodak/kodim17.png, 0.1906, 93.4332, 393216
128.00, kodak/kodim20.png, 0.1951, 101.2822, 393216
128.00, kodak/kodim12.png, 0.1675, 72.0147, 393216
128.00, kodak/kodim22.png, 0.2079, 121.3368, 393216
128.00, kodak/kodim19.png, 0.2053, 106.7121, 393216
128.00, kodak/kodim02.png, 0.1713, 74.3682, 393216
128.00, kodak/kodim10.png, 0.1799, 76.6098, 393216
128.00, kodak/kodim05.png, 0.3584, 191.5800, 393216
128.00, kodak/kodim23.png, 0.1635, 66.2074, 393216
128.00, kodak/kodim11.png, 0.2238, 116.0393, 393216
128.00, kodak/kodim24.png, 0.2639, 197.5708, 393216
128.00, kodak/kodim01.png, 0.3076, 177.7675, 393216
128.00, kodak/kodim04.png, 0.1823, 86.0630, 393216
128.00, kodak/kodim14.png, 0.2753, 147.0119, 393216
128.00, kodak/kodim13.png, 0.3629, 327.4800, 393216
128.00, kodak/kodim06.png, 0.2520, 138.5639, 393216
128.00, kodak/kodim16.png, 0.1770, 80.9243, 393216
128.00, kodak/kodim07.png, 0.2067, 84.8054, 393216
112.00, kodak/kodim03.png, 0.1533, 60.9518, 393216
112.00, kodak/kodim08.png, 0.3124, 258.3484, 393216
112.00, kodak/kodim21.png, 0.2123, 144.5894, 393216
112.00, kodak/kodim18.png, 0.2319, 194.0756, 393216
112.00, kodak/kodim15.png, 0.1779, 85.0854, 393216
112.00, kodak/kodim09.png, 0.1663, 71.8933, 393216
112.00, kodak/kodim17.png, 0.1772, 93.3536, 393216
112.00, kodak/kodim20.png, 0.1810, 75.2110, 393216
112.00, kodak/kodim12.png, 0.1571, 73.6490, 393216
112.00, kodak/kodim22.png, 0.1856, 127.5538, 393216
112.00, kodak/kodim19.png, 0.1847, 113.6577, 393216
112.00, kodak/kodim02.png, 0.1603, 85.5710, 393216
112.00, kodak/kodim10.png, 0.1662, 88.5781, 393216
112.00, kodak/kodim05.png, 0.3004, 228.7613, 393216
112.00, kodak/kodim23.png, 0.1566, 63.2672, 393216
112.00, kodak/kodim11.png, 0.1975, 131.5472, 393216
112.00, kodak/kodim24.png, 0.2254, 223.6556, 393216
112.00, kodak/kodim01.png, 0.2547, 198.2479, 393216
112.00, kodak/kodim04.png, 0.1698, 87.0540, 393216
112.00, kodak/kodim14.png, 0.2394, 162.4709, 393216
112.00, kodak/kodim13.png, 0.2906, 387.0359, 393216
112.00, kodak/kodim06.png, 0.2143, 162.5687, 393216
112.00, kodak/kodim16.png, 0.1588, 94.3278, 393216
112.00, kodak/kodim07.png, 0.1902, 84.0138, 393216
96.00, kodak/kodim03.png, 0.1005, 439.2247, 393216
96.00, kodak/kodim08.png, 0.1999, 649.7341, 393216
96.00, kodak/kodim21.png, 0.1321, 480.4680, 393216
96.00, kodak/kodim18.png, 0.1345, 595.1000, 393216
96.00, kodak/kodim15.png, 0.1150, 1442.6692, 393216
96.00, kodak/kodim09.png, 0.1100, 479.2307, 393216
96.00, kodak/kodim17.png, 0.1136, 680.9160, 393216
96.00, kodak/kodim20.png, 0.1182, 3082.0933, 393216
96.00, kodak/kodim12.png, 0.1016, 1084.2769, 393216
96.00, kodak/kodim22.png, 0.1105, 465.2882, 393216
96.00, kodak/kodim19.png, 0.1146, 425.9437, 393216
96.00, kodak/kodim02.png, 0.1040, 576.1012, 393216
96.00, kodak/kodim10.png, 0.1096, 380.1991, 393216
96.00, kodak/kodim05.png, 0.1812, 496.8528, 393216
96.00, kodak/kodim23.png, 0.1057, 702.8409, 393216
96.00, kodak/kodim11.png, 0.1213, 424.4463, 393216
96.00, kodak/kodim24.png, 0.1360, 568.6032, 393216
96.00, kodak/kodim01.png, 0.1533, 385.9543, 393216
96.00, kodak/kodim04.png, 0.1054, 460.4586, 393216
96.00, kodak/kodim14.png, 0.1405, 542.8536, 393216
96.00, kodak/kodim13.png, 0.1679, 739.6436, 393216
96.00, kodak/kodim06.png, 0.1282, 923.5491, 393216
96.00, kodak/kodim16.png, 0.0977, 416.3848, 393216
96.00, kodak/kodim07.png, 0.1245, 306.2696, 393216
80.00, kodak/kodim03.png, 0.0999, 305.5828, 393216
80.00, kodak/kodim08.png, 0.1926, 467.0365, 393216
80.00, kodak/kodim21.png, 0.1294, 361.5712, 393216
80.00, kodak/kodim18.png, 0.1317, 438.8513, 393216
80.00, kodak/kodim15.png, 0.1138, 958.9412, 393216
80.00, kodak/kodim09.png, 0.1092, 330.5502, 393216
80.00, kodak/kodim17.png, 0.1125, 478.0690, 393216
80.00, kodak/kodim20.png, 0.1167, 2218.9453, 393216
80.00, kodak/kodim12.png, 0.1009, 740.6826, 393216
80.00, kodak/kodim22.png, 0.1092, 343.9418, 393216
80.00, kodak/kodim19.png, 0.1130, 284.1109, 393216
80.00, kodak/kodim02.png, 0.1027, 347.4317, 393216
80.00, kodak/kodim10.png, 0.1087, 263.8254, 393216
80.00, kodak/kodim05.png, 0.1753, 384.4713, 393216
80.00, kodak/kodim23.png, 0.1049, 471.6147, 393216
80.00, kodak/kodim11.png, 0.1192, 317.7321, 393216
80.00, kodak/kodim24.png, 0.1323, 441.7504, 393216
80.00, kodak/kodim01.png, 0.1497, 301.8460, 393216
80.00, kodak/kodim04.png, 0.1046, 302.8055, 393216
80.00, kodak/kodim14.png, 0.1378, 403.9025, 393216
80.00, kodak/kodim13.png, 0.1607, 619.7968, 393216
80.00, kodak/kodim06.png, 0.1255, 686.3710, 393216
80.00, kodak/kodim16.png, 0.0967, 310.0172, 393216
80.00, kodak/kodim07.png, 0.1229, 210.9404, 393216
64.00, kodak/kodim03.png, 0.0906, 322.3878, 393216
64.00, kodak/kodim08.png, 0.1389, 960.1635, 393216
64.00, kodak/kodim21.png, 0.0994, 528.4949, 393216
64.00, kodak/kodim18.png, 0.1026, 600.3333, 393216
64.00, kodak/kodim15.png, 0.1030, 853.9613, 393216
64.00, kodak/kodim09.png, 0.0948, 392.4549, 393216
64.00, kodak/kodim17.png, 0.0971, 495.4088, 393216
64.00, kodak/kodim20.png, 0.1039, 1696.3165, 393216
64.00, kodak/kodim12.png, 0.0911, 754.0054, 393216
64.00, kodak/kodim22.png, 0.0942, 418.7195, 393216
64.00, kodak/kodim19.png, 0.0962, 456.2176, 393216
64.00, kodak/kodim02.png, 0.0934, 316.2685, 393216
64.00, kodak/kodim10.png, 0.0936, 374.0560, 393216
64.00, kodak/kodim05.png, 0.1221, 786.1265, 393216
64.00, kodak/kodim23.png, 0.0960, 451.2548, 393216
64.00, kodak/kodim11.png, 0.0971, 436.2593, 393216
64.00, kodak/kodim24.png, 0.1045, 675.1816, 393216
64.00, kodak/kodim01.png, 0.1069, 535.0300, 393216
64.00, kodak/kodim04.png, 0.0936, 328.4638, 393216
64.00, kodak/kodim14.png, 0.1051, 594.2659, 393216
64.00, kodak/kodim13.png, 0.1093, 970.8151, 393216
64.00, kodak/kodim06.png, 0.0958, 767.2736, 393216
64.00, kodak/kodim16.png, 0.0827, 369.4702, 393216
64.00, kodak/kodim07.png, 0.1008, 345.0709, 393216
48.00, kodak/kodim03.png, 0.0906, 144.4863, 393216
48.00, kodak/kodim08.png, 0.1389, 549.0173, 393216
48.00, kodak/kodim21.png, 0.0994, 334.7006, 393216
48.00, kodak/kodim18.png, 0.1026, 369.3842, 393216
48.00, kodak/kodim15.png, 0.1030, 274.3136, 393216
48.00, kodak/kodim09.png, 0.0948, 184.1868, 393216
48.00, kodak/kodim17.png, 0.0971, 242.7272, 393216
48.00, kodak/kodim20.png, 0.1039, 565.7654, 393216
48.00, kodak/kodim12.png, 0.0911, 279.6247, 393216
48.00, kodak/kodim22.png, 0.0942, 238.7471, 393216
48.00, kodak/kodim19.png, 0.0962, 250.4766, 393216
48.00, kodak/kodim02.png, 0.0934, 151.5120, 393216
48.00, kodak/kodim10.png, 0.0936, 198.2418, 393216
48.00, kodak/kodim05.png, 0.1221, 534.3021, 393216
48.00, kodak/kodim23.png, 0.0960, 177.6531, 393216
48.00, kodak/kodim11.png, 0.0971, 271.8233, 393216
48.00, kodak/kodim24.png, 0.1045, 416.6336, 393216
48.00, kodak/kodim01.png, 0.1069, 392.0782, 393216
48.00, kodak/kodim04.png, 0.0936, 159.8860, 393216
48.00, kodak/kodim14.png, 0.1051, 348.6534, 393216
48.00, kodak/kodim13.png, 0.1093, 735.4906, 393216
48.00, kodak/kodim06.png, 0.0958, 408.7233, 393216
48.00, kodak/kodim16.png, 0.0827, 203.9137, 393216
48.00, kodak/kodim07.png, 0.1008, 207.4009, 393216
32.00, kodak/kodim03.png, 0.0707, 912.0643, 393216
32.00, kodak/kodim08.png, 0.0871, 2598.5757, 393216
32.00, kodak/kodim21.png, 0.0716, 1455.7703, 393216
32.00, kodak/kodim18.png, 0.0737, 1338.4305, 393216
32.00, kodak/kodim15.png, 0.0753, 1370.8357, 393216
32.00, kodak/kodim09.png, 0.0706, 1055.4580, 393216
32.00, kodak/kodim17.png, 0.0734, 948.7697, 393216
32.00, kodak/kodim20.png, 0.0777, 1186.0117, 393216
32.00, kodak/kodim12.png, 0.0687, 1073.1687, 393216
32.00, kodak/kodim22.png, 0.0711, 956.7263, 393216
32.00, kodak/kodim19.png, 0.0713, 1222.1753, 393216
32.00, kodak/kodim02.png, 0.0743, 419.8110, 393216
32.00, kodak/kodim10.png, 0.0723, 909.6356, 393216
32.00, kodak/kodim05.png, 0.0826, 2045.8218, 393216
32.00, kodak/kodim23.png, 0.0724, 1124.1514, 393216
32.00, kodak/kodim11.png, 0.0725, 1004.1430, 393216
32.00, kodak/kodim24.png, 0.0772, 1233.5027, 393216
32.00, kodak/kodim01.png, 0.0770, 1226.5414, 393216
32.00, kodak/kodim04.png, 0.0712, 941.0867, 393216
32.00, kodak/kodim14.png, 0.0764, 1308.6646, 393216
32.00, kodak/kodim13.png, 0.0777, 1682.4740, 393216
32.00, kodak/kodim06.png, 0.0717, 1006.1790, 393216
32.00, kodak/kodim16.png, 0.0674, 692.1765, 393216
32.00, kodak/kodim07.png, 0.0752, 1059.3181, 393216
