hash,level,bpp,mse
32, 96, 56, 0, 0.1571, 116.7094
32, 96, 56, 1, 0.2319, 83.9549
32, 96, 56, 2, 0.3447, 70.3573
32, 96, 56, 3, 0.5037, 46.7654
32, 96, 56, 4, 0.7064, 37.2505
32, 96, 56, 5, 0.9626, 32.5623
32, 96, 56, 6, 1.2749, 30.1463
32, 96, 56, 7, 1.6281, 28.9626
32, 96, 64, 0, 0.1571, 115.4944
32, 96, 64, 1, 0.2319, 82.8183
32, 96, 64, 2, 0.3447, 69.2682
32, 96, 64, 3, 0.5037, 45.8193
32, 96, 64, 4, 0.7064, 36.4229
32, 96, 64, 5, 0.9626, 31.8054
32, 96, 64, 6, 1.2749, 29.4279
32, 96, 64, 7, 1.6281, 28.2894
32, 96, 72, 0, 0.1571, 119.1344
32, 96, 72, 1, 0.2319, 84.9742
32, 96, 72, 2, 0.3447, 69.6483
32, 96, 72, 3, 0.5037, 45.8836
32, 96, 72, 4, 0.7064, 36.2454
32, 96, 72, 5, 0.9626, 31.5861
32, 96, 72, 6, 1.2749, 29.1717
32, 96, 72, 7, 1.6281, 28.0679
32, 96, 80, 0, 0.1571, 117.3190
32, 96, 80, 1, 0.2319, 83.6340
32, 96, 80, 2, 0.3447, 68.6843
32, 96, 80, 3, 0.5037, 45.3242
32, 96, 80, 4, 0.7064, 35.8331
32, 96, 80, 5, 0.9626, 31.2641
32, 96, 80, 6, 1.2749, 28.8743
32, 96, 80, 7, 1.6281, 27.7909
32, 96, 88, 0, 0.1571, 116.5009
32, 96, 88, 1, 0.2319, 83.2664
32, 96, 88, 2, 0.3447, 68.4582
32, 96, 88, 3, 0.5037, 45.1268
32, 96, 88, 4, 0.7064, 35.6498
32, 96, 88, 5, 0.9626, 31.0916
32, 96, 88, 6, 1.2749, 28.6810
32, 96, 88, 7, 1.6281, 27.5963
32, 96, 96, 0, 0.1571, 114.4562
32, 96, 96, 1, 0.2319, 81.8288
32, 96, 96, 2, 0.3447, 67.8882
32, 96, 96, 3, 0.5037, 44.8244
32, 96, 96, 4, 0.7064, 35.4185
32, 96, 96, 5, 0.9626, 30.9297
32, 96, 96, 6, 1.2749, 28.5596
32, 96, 96, 7, 1.6281, 27.5081
32, 96, 104, 0, 0.1571, 117.1893
32, 96, 104, 1, 0.2319, 83.5754
32, 96, 104, 2, 0.3447, 68.5212
32, 96, 104, 3, 0.5037, 45.0459
32, 96, 104, 4, 0.7064, 35.4100
32, 96, 104, 5, 0.9626, 30.8756
32, 96, 104, 6, 1.2749, 28.4814
32, 96, 104, 7, 1.6281, 27.4276
32, 96, 112, 0, 0.1571, 117.1706
32, 96, 112, 1, 0.2319, 83.5364
32, 96, 112, 2, 0.3447, 68.4973
32, 96, 112, 3, 0.5037, 45.0750
32, 96, 112, 4, 0.7064, 35.3798
32, 96, 112, 5, 0.9626, 30.8087
32, 96, 112, 6, 1.2749, 28.4079
32, 96, 112, 7, 1.6281, 27.3653
32, 96, 120, 0, 0.1571, 117.1841
32, 96, 120, 1, 0.2319, 83.5244
32, 96, 120, 2, 0.3447, 68.3730
32, 96, 120, 3, 0.5037, 44.9385
32, 96, 120, 4, 0.7064, 35.2360
32, 96, 120, 5, 0.9626, 30.6751
32, 96, 120, 6, 1.2749, 28.2797
32, 96, 120, 7, 1.6281, 27.2385
32, 96, 128, 0, 0.1571, 117.0946
32, 96, 128, 1, 0.2319, 83.3965
32, 96, 128, 2, 0.3447, 68.2614
32, 96, 128, 3, 0.5037, 44.8233
32, 96, 128, 4, 0.7064, 35.1084
32, 96, 128, 5, 0.9626, 30.5530
32, 96, 128, 6, 1.2749, 28.1495
32, 96, 128, 7, 1.6281, 27.1099
32, 96, 136, 0, 0.1571, 116.7890
32, 96, 136, 1, 0.2319, 83.2256
32, 96, 136, 2, 0.3447, 68.1414
32, 96, 136, 3, 0.5037, 44.7302
32, 96, 136, 4, 0.7064, 35.0456
32, 96, 136, 5, 0.9626, 30.5049
32, 96, 136, 6, 1.2749, 28.1123
32, 96, 136, 7, 1.6281, 27.0807
32, 96, 144, 0, 0.1571, 116.5088
32, 96, 144, 1, 0.2319, 82.9555
32, 96, 144, 2, 0.3447, 67.9436
32, 96, 144, 3, 0.5037, 44.6009
32, 96, 144, 4, 0.7064, 34.9527
32, 96, 144, 5, 0.9626, 30.4260
32, 96, 144, 6, 1.2749, 28.0445
32, 96, 144, 7, 1.6281, 27.0173
32, 96, 152, 0, 0.1571, 116.4007
32, 96, 152, 1, 0.2319, 82.8627
32, 96, 152, 2, 0.3447, 67.8662
32, 96, 152, 3, 0.5037, 44.5221
32, 96, 152, 4, 0.7064, 34.8820
32, 96, 152, 5, 0.9626, 30.3589
32, 96, 152, 6, 1.2749, 27.9807
32, 96, 152, 7, 1.6281, 26.9549
32, 96, 160, 0, 0.1571, 118.0863
32, 96, 160, 1, 0.2319, 83.7135
32, 96, 160, 2, 0.3447, 68.1903
32, 96, 160, 3, 0.5037, 44.6321
32, 96, 160, 4, 0.7064, 34.8969
32, 96, 160, 5, 0.9626, 30.3541
32, 96, 160, 6, 1.2749, 27.9666
32, 96, 160, 7, 1.6281, 26.9373
32, 96, 168, 0, 0.1571, 117.3729
32, 96, 168, 1, 0.2319, 83.4064
32, 96, 168, 2, 0.3447, 68.0514
32, 96, 168, 3, 0.5037, 44.5477
32, 96, 168, 4, 0.7064, 34.8325
32, 96, 168, 5, 0.9626, 30.2952
32, 96, 168, 6, 1.2749, 27.9108
32, 96, 168, 7, 1.6281, 26.8859
32, 96, 176, 0, 0.1571, 117.0408
32, 96, 176, 1, 0.2319, 83.2054
32, 96, 176, 2, 0.3447, 67.9258
32, 96, 176, 3, 0.5037, 44.4907
32, 96, 176, 4, 0.7064, 34.7987
32, 96, 176, 5, 0.9626, 30.2666
32, 96, 176, 6, 1.2749, 27.8826
32, 96, 176, 7, 1.6281, 26.8632
32, 96, 184, 0, 0.1571, 117.1732
32, 96, 184, 1, 0.2319, 83.2822
32, 96, 184, 2, 0.3447, 67.9470
32, 96, 184, 3, 0.5037, 44.4742
32, 96, 184, 4, 0.7064, 34.7638
32, 96, 184, 5, 0.9626, 30.2339
32, 96, 184, 6, 1.2749, 27.8469
32, 96, 184, 7, 1.6281, 26.8306
32, 96, 192, 0, 0.1571, 117.0475
32, 96, 192, 1, 0.2319, 83.1319
32, 96, 192, 2, 0.3447, 67.8288
32, 96, 192, 3, 0.5037, 44.3824
32, 96, 192, 4, 0.7064, 34.7051
32, 96, 192, 5, 0.9626, 30.1869
32, 96, 192, 6, 1.2749, 27.8153
32, 96, 192, 7, 1.6281, 26.8040
32, 96, 200, 0, 0.1571, 116.9758
32, 96, 200, 1, 0.2319, 83.1281
32, 96, 200, 2, 0.3447, 67.8416
32, 96, 200, 3, 0.5037, 44.4050
32, 96, 200, 4, 0.7064, 34.7114
32, 96, 200, 5, 0.9626, 30.1859
32, 96, 200, 6, 1.2749, 27.8043
32, 96, 200, 7, 1.6281, 26.7910
32, 96, 208, 0, 0.1571, 116.9716
32, 96, 208, 1, 0.2319, 83.1037
32, 96, 208, 2, 0.3447, 67.8330
32, 96, 208, 3, 0.5037, 44.3747
32, 96, 208, 4, 0.7064, 34.6766
32, 96, 208, 5, 0.9626, 30.1487
32, 96, 208, 6, 1.2749, 27.7673
32, 96, 208, 7, 1.6281, 26.7541
32, 96, 216, 0, 0.1571, 116.8595
32, 96, 216, 1, 0.2319, 83.0174
32, 96, 216, 2, 0.3447, 67.7590
32, 96, 216, 3, 0.5037, 44.3053
32, 96, 216, 4, 0.7064, 34.6116
32, 96, 216, 5, 0.9626, 30.0896
32, 96, 216, 6, 1.2749, 27.7070
32, 96, 216, 7, 1.6281, 26.6953
32, 96, 224, 0, 0.1571, 116.8355
32, 96, 224, 1, 0.2319, 82.9736
32, 96, 224, 2, 0.3447, 67.7044
32, 96, 224, 3, 0.5037, 44.2654
32, 96, 224, 4, 0.7064, 34.5781
32, 96, 224, 5, 0.9626, 30.0617
32, 96, 224, 6, 1.2749, 27.6818
32, 96, 224, 7, 1.6281, 26.6714
32, 96, 232, 0, 0.1571, 116.7061
32, 96, 232, 1, 0.2319, 82.8472
32, 96, 232, 2, 0.3447, 67.6103
32, 96, 232, 3, 0.5037, 44.2139
32, 96, 232, 4, 0.7064, 34.5519
32, 96, 232, 5, 0.9626, 30.0426
32, 96, 232, 6, 1.2749, 27.6697
32, 96, 232, 7, 1.6281, 26.6602
32, 96, 240, 0, 0.1571, 116.7789
32, 96, 240, 1, 0.2319, 82.8395
32, 96, 240, 2, 0.3447, 67.5978
32, 96, 240, 3, 0.5037, 44.1886
32, 96, 240, 4, 0.7064, 34.5243
32, 96, 240, 5, 0.9626, 30.0176
32, 96, 240, 6, 1.2749, 27.6505
32, 96, 240, 7, 1.6281, 26.6416
32, 96, 248, 0, 0.1571, 116.7484
32, 96, 248, 1, 0.2319, 82.8089
32, 96, 248, 2, 0.3447, 67.5782
32, 96, 248, 3, 0.5037, 44.1750
32, 96, 248, 4, 0.7064, 34.5140
32, 96, 248, 5, 0.9626, 30.0071
32, 96, 248, 6, 1.2749, 27.6428
32, 96, 248, 7, 1.6281, 26.6344
32, 96, 256, 0, 0.1571, 116.7496
32, 96, 256, 1, 0.2319, 82.8071
32, 96, 256, 2, 0.3447, 67.5705
32, 96, 256, 3, 0.5037, 44.1693
32, 96, 256, 4, 0.7064, 34.5105
32, 96, 256, 5, 0.9626, 30.0046
32, 96, 256, 6, 1.2749, 27.6399
32, 96, 256, 7, 1.6281, 26.6307
32, 104, 32, 0, 0.1571, 125.9184
32, 104, 32, 1, 0.2319, 91.2723
32, 104, 32, 2, 0.3447, 75.7899
32, 104, 32, 3, 0.5037, 51.5771
32, 104, 32, 4, 0.7064, 41.0281
32, 104, 32, 5, 0.9626, 36.1978
32, 104, 32, 6, 1.2749, 33.0868
32, 104, 32, 7, 1.6281, 31.6206
32, 104, 40, 0, 0.1571, 120.9341
32, 104, 40, 1, 0.2319, 87.0107
32, 104, 40, 2, 0.3447, 72.6531
32, 104, 40, 3, 0.5037, 48.4646
32, 104, 40, 4, 0.7064, 38.4740
32, 104, 40, 5, 0.9626, 33.6763
32, 104, 40, 6, 1.2749, 31.0372
32, 104, 40, 7, 1.6281, 29.7712
32, 104, 48, 0, 0.1571, 120.0002
32, 104, 48, 1, 0.2319, 86.2586
32, 104, 48, 2, 0.3447, 71.8284
32, 104, 48, 3, 0.5037, 47.6813
32, 104, 48, 4, 0.7064, 37.7805
32, 104, 48, 5, 0.9626, 32.9773
32, 104, 48, 6, 1.2749, 30.4012
32, 104, 48, 7, 1.6281, 29.1500
32, 104, 56, 0, 0.1571, 116.5493
32, 104, 56, 1, 0.2319, 83.7322
32, 104, 56, 2, 0.3447, 70.1544
32, 104, 56, 3, 0.5037, 46.5955
32, 104, 56, 4, 0.7064, 37.0975
32, 104, 56, 5, 0.9626, 32.4390
32, 104, 56, 6, 1.2749, 30.0228
32, 104, 56, 7, 1.6281, 28.8449
32, 104, 64, 0, 0.1571, 115.3403
32, 104, 64, 1, 0.2319, 82.6386
32, 104, 64, 2, 0.3447, 69.1203
32, 104, 64, 3, 0.5037, 45.6943
32, 104, 64, 4, 0.7064, 36.3082
32, 104, 64, 5, 0.9626, 31.7093
32, 104, 64, 6, 1.2749, 29.3296
32, 104, 64, 7, 1.6281, 28.1885
32, 104, 72, 0, 0.1571, 119.1616
32, 104, 72, 1, 0.2319, 84.9033
32, 104, 72, 2, 0.3447, 69.5599
32, 104, 72, 3, 0.5037, 45.7984
32, 104, 72, 4, 0.7064, 36.1566
32, 104, 72, 5, 0.9626, 31.5106
32, 104, 72, 6, 1.2749, 29.0862
32, 104, 72, 7, 1.6281, 27.9787
32, 104, 80, 0, 0.1571, 117.3008
32, 104, 80, 1, 0.2319, 83.5364
32, 104, 80, 2, 0.3447, 68.5872
32, 104, 80, 3, 0.5037, 45.2308
32, 104, 80, 4, 0.7064, 35.7423
32, 104, 80, 5, 0.9626, 31.1856
32, 104, 80, 6, 1.2749, 28.7893
32, 104, 80, 7, 1.6281, 27.7035
32, 104, 88, 0, 0.1571, 116.4744
32, 104, 88, 1, 0.2319, 83.1697
32, 104, 88, 2, 0.3447, 68.3676
32, 104, 88, 3, 0.5037, 45.0400
32, 104, 88, 4, 0.7064, 35.5652
32, 104, 88, 5, 0.9626, 31.0168
32, 104, 88, 6, 1.2749, 28.6009
32, 104, 88, 7, 1.6281, 27.5105
32, 104, 96, 0, 0.1571, 114.3856
32, 104, 96, 1, 0.2319, 81.7235
32, 104, 96, 2, 0.3447, 67.7956
32, 104, 96, 3, 0.5037, 44.7372
32, 104, 96, 4, 0.7064, 35.3352
32, 104, 96, 5, 0.9626, 30.8556
32, 104, 96, 6, 1.2749, 28.4843
32, 104, 96, 7, 1.6281, 27.4284
32, 104, 104, 0, 0.1571, 117.2898
32, 104, 104, 1, 0.2319, 83.5417
32, 104, 104, 2, 0.3447, 68.4531
32, 104, 104, 3, 0.5037, 44.9738
32, 104, 104, 4, 0.7064, 35.3426
32, 104, 104, 5, 0.9626, 30.8154
32, 104, 104, 6, 1.2749, 28.4207
32, 104, 104, 7, 1.6281, 27.3636
32, 104, 112, 0, 0.1571, 117.3146
32, 104, 112, 1, 0.2319, 83.5415
32, 104, 112, 2, 0.3447, 68.4675
32, 104, 112, 3, 0.5037, 45.0262
32, 104, 112, 4, 0.7064, 35.3306
32, 104, 112, 5, 0.9626, 30.7617
32, 104, 112, 6, 1.2749, 28.3566
32, 104, 112, 7, 1.6281, 27.3061
32, 104, 120, 0, 0.1571, 117.3400
32, 104, 120, 1, 0.2319, 83.5388
32, 104, 120, 2, 0.3447, 68.3514
32, 104, 120, 3, 0.5037, 44.8978
32, 104, 120, 4, 0.7064, 35.1933
32, 104, 120, 5, 0.9626, 30.6329
32, 104, 120, 6, 1.2749, 28.2324
32, 104, 120, 7, 1.6281, 27.1820
32, 104, 128, 0, 0.1571, 117.2323
32, 104, 128, 1, 0.2319, 83.4029
32, 104, 128, 2, 0.3447, 68.2340
32, 104, 128, 3, 0.5037, 44.7796
32, 104, 128, 4, 0.7064, 35.0622
32, 104, 128, 5, 0.9626, 30.5061
32, 104, 128, 6, 1.2749, 28.0976
32, 104, 128, 7, 1.6281, 27.0502
32, 104, 136, 0, 0.1571, 116.9244
32, 104, 136, 1, 0.2319, 83.2305
32, 104, 136, 2, 0.3447, 68.1117
32, 104, 136, 3, 0.5037, 44.6855
32, 104, 136, 4, 0.7064, 34.9988
32, 104, 136, 5, 0.9626, 30.4558
32, 104, 136, 6, 1.2749, 28.0593
32, 104, 136, 7, 1.6281, 27.0202
32, 104, 144, 0, 0.1571, 116.6416
32, 104, 144, 1, 0.2319, 82.9595
32, 104, 144, 2, 0.3447, 67.9101
32, 104, 144, 3, 0.5037, 44.5536
32, 104, 144, 4, 0.7064, 34.9043
32, 104, 144, 5, 0.9626, 30.3777
32, 104, 144, 6, 1.2749, 27.9915
32, 104, 144, 7, 1.6281, 26.9578
32, 104, 152, 0, 0.1571, 116.5340
32, 104, 152, 1, 0.2319, 82.8649
32, 104, 152, 2, 0.3447, 67.8334
32, 104, 152, 3, 0.5037, 44.4715
32, 104, 152, 4, 0.7064, 34.8304
32, 104, 152, 5, 0.9626, 30.3096
32, 104, 152, 6, 1.2749, 27.9261
32, 104, 152, 7, 1.6281, 26.8935
32, 104, 160, 0, 0.1571, 118.2434
32, 104, 160, 1, 0.2319, 83.7183
32, 104, 160, 2, 0.3447, 68.1555
32, 104, 160, 3, 0.5037, 44.5819
32, 104, 160, 4, 0.7064, 34.8487
32, 104, 160, 5, 0.9626, 30.3041
32, 104, 160, 6, 1.2749, 27.9126
32, 104, 160, 7, 1.6281, 26.8782
32, 104, 168, 0, 0.1571, 117.5244
32, 104, 168, 1, 0.2319, 83.4090
32, 104, 168, 2, 0.3447, 68.0175
32, 104, 168, 3, 0.5037, 44.4995
32, 104, 168, 4, 0.7064, 34.7818
32, 104, 168, 5, 0.9626, 30.2460
32, 104, 168, 6, 1.2749, 27.8563
32, 104, 168, 7, 1.6281, 26.8268
32, 104, 176, 0, 0.1571, 117.1843
32, 104, 176, 1, 0.2319, 83.2013
32, 104, 176, 2, 0.3447, 67.8884
32, 104, 176, 3, 0.5037, 44.4410
32, 104, 176, 4, 0.7064, 34.7469
32, 104, 176, 5, 0.9626, 30.2150
32, 104, 176, 6, 1.2749, 27.8288
32, 104, 176, 7, 1.6281, 26.8027
32, 104, 184, 0, 0.1571, 117.3270
32, 104, 184, 1, 0.2319, 83.2864
32, 104, 184, 2, 0.3447, 67.9162
32, 104, 184, 3, 0.5037, 44.4263
32, 104, 184, 4, 0.7064, 34.7148
32, 104, 184, 5, 0.9626, 30.1862
32, 104, 184, 6, 1.2749, 27.7946
32, 104, 184, 7, 1.6281, 26.7717
32, 104, 192, 0, 0.1571, 117.2110
32, 104, 192, 1, 0.2319, 83.1490
32, 104, 192, 2, 0.3447, 67.8052
32, 104, 192, 3, 0.5037, 44.3405
32, 104, 192, 4, 0.7064, 34.6600
32, 104, 192, 5, 0.9626, 30.1437
32, 104, 192, 6, 1.2749, 27.7651
32, 104, 192, 7, 1.6281, 26.7464
32, 104, 200, 0, 0.1571, 117.1204
32, 104, 200, 1, 0.2319, 83.1332
32, 104, 200, 2, 0.3447, 67.8113
32, 104, 200, 3, 0.5037, 44.3603
32, 104, 200, 4, 0.7064, 34.6652
32, 104, 200, 5, 0.9626, 30.1387
32, 104, 200, 6, 1.2749, 27.7529
32, 104, 200, 7, 1.6281, 26.7324
32, 104, 208, 0, 0.1571, 117.1120
32, 104, 208, 1, 0.2319, 83.1029
32, 104, 208, 2, 0.3447, 67.7994
32, 104, 208, 3, 0.5037, 44.3265
32, 104, 208, 4, 0.7064, 34.6277
32, 104, 208, 5, 0.9626, 30.1010
32, 104, 208, 6, 1.2749, 27.7146
32, 104, 208, 7, 1.6281, 26.6947
32, 104, 216, 0, 0.1571, 116.9999
32, 104, 216, 1, 0.2319, 83.0191
32, 104, 216, 2, 0.3447, 67.7270
32, 104, 216, 3, 0.5037, 44.2607
32, 104, 216, 4, 0.7064, 34.5653
32, 104, 216, 5, 0.9626, 30.0447
32, 104, 216, 6, 1.2749, 27.6583
32, 104, 216, 7, 1.6281, 26.6403
32, 104, 224, 0, 0.1571, 116.9796
32, 104, 224, 1, 0.2319, 82.9794
32, 104, 224, 2, 0.3447, 67.6753
32, 104, 224, 3, 0.5037, 44.2221
32, 104, 224, 4, 0.7064, 34.5334
32, 104, 224, 5, 0.9626, 30.0180
32, 104, 224, 6, 1.2749, 27.6340
32, 104, 224, 7, 1.6281, 26.6164
32, 104, 232, 0, 0.1571, 116.8548
32, 104, 232, 1, 0.2319, 82.8593
32, 104, 232, 2, 0.3447, 67.5849
32, 104, 232, 3, 0.5037, 44.1737
32, 104, 232, 4, 0.7064, 34.5071
32, 104, 232, 5, 0.9626, 30.0006
32, 104, 232, 6, 1.2749, 27.6220
32, 104, 232, 7, 1.6281, 26.6057
32, 104, 240, 0, 0.1571, 116.9348
32, 104, 240, 1, 0.2319, 82.8522
32, 104, 240, 2, 0.3447, 67.5760
32, 104, 240, 3, 0.5037, 44.1505
32, 104, 240, 4, 0.7064, 34.4805
32, 104, 240, 5, 0.9626, 29.9758
32, 104, 240, 6, 1.2749, 27.6031
32, 104, 240, 7, 1.6281, 26.5872
32, 104, 248, 0, 0.1571, 116.9017
32, 104, 248, 1, 0.2319, 82.8222
32, 104, 248, 2, 0.3447, 67.5563
32, 104, 248, 3, 0.5037, 44.1366
32, 104, 248, 4, 0.7064, 34.4707
32, 104, 248, 5, 0.9626, 29.9654
32, 104, 248, 6, 1.2749, 27.5960
32, 104, 248, 7, 1.6281, 26.5783
32, 104, 256, 0, 0.1571, 116.9011
32, 104, 256, 1, 0.2319, 82.8182
32, 104, 256, 2, 0.3447, 67.5482
32, 104, 256, 3, 0.5037, 44.1306
32, 104, 256, 4, 0.7064, 34.4666
32, 104, 256, 5, 0.9626, 29.9623
32, 104, 256, 6, 1.2749, 27.5929
32, 104, 256, 7, 1.6281, 26.5752
32, 112, 32, 0, 0.1571, 126.0726
32, 112, 32, 1, 0.2319, 90.8570
32, 112, 32, 2, 0.3447, 75.0268
32, 112, 32, 3, 0.5037, 50.7154
32, 112, 32, 4, 0.7064, 40.2040
32, 112, 32, 5, 0.9626, 35.4604
32, 112, 32, 6, 1.2749, 32.4605
32, 112, 32, 7, 1.6281, 31.0774
32, 112, 40, 0, 0.1571, 120.5197
32, 112, 40, 1, 0.2319, 86.4655
32, 112, 40, 2, 0.3447, 72.0702
32, 112, 40, 3, 0.5037, 48.0330
32, 112, 40, 4, 0.7064, 38.1294
32, 112, 40, 5, 0.9626, 33.3859
32, 112, 40, 6, 1.2749, 30.7796
32, 112, 40, 7, 1.6281, 29.5369
32, 112, 48, 0, 0.1571, 119.6165
32, 112, 48, 1, 0.2319, 85.7443
32, 112, 48, 2, 0.3447, 71.2893
32, 112, 48, 3, 0.5037, 47.3085
32, 112, 48, 4, 0.7064, 37.4853
32, 112, 48, 5, 0.9626, 32.7315
32, 112, 48, 6, 1.2749, 30.1885
32, 112, 48, 7, 1.6281, 28.9574
32, 112, 56, 0, 0.1571, 115.9566
32, 112, 56, 1, 0.2319, 83.0954
32, 112, 56, 2, 0.3447, 69.5474
32, 112, 56, 3, 0.5037, 46.1851
32, 112, 56, 4, 0.7064, 36.7796
32, 112, 56, 5, 0.9626, 32.1761
32, 112, 56, 6, 1.2749, 29.7980
32, 112, 56, 7, 1.6281, 28.6404
32, 112, 64, 0, 0.1571, 114.7886
32, 112, 64, 1, 0.2319, 82.0983
32, 112, 64, 2, 0.3447, 68.6390
32, 112, 64, 3, 0.5037, 45.4015
32, 112, 64, 4, 0.7064, 36.0971
32, 112, 64, 5, 0.9626, 31.5374
32, 112, 64, 6, 1.2749, 29.1851
32, 112, 64, 7, 1.6281, 28.0575
32, 112, 72, 0, 0.1571, 118.9260
32, 112, 72, 1, 0.2319, 84.5342
32, 112, 72, 2, 0.3447, 69.1551
32, 112, 72, 3, 0.5037, 45.5540
32, 112, 72, 4, 0.7064, 35.9775
32, 112, 72, 5, 0.9626, 31.3634
32, 112, 72, 6, 1.2749, 28.9591
32, 112, 72, 7, 1.6281, 27.8557
32, 112, 80, 0, 0.1571, 117.0310
32, 112, 80, 1, 0.2319, 83.1751
32, 112, 80, 2, 0.3447, 68.2379
32, 112, 80, 3, 0.5037, 45.0368
32, 112, 80, 4, 0.7064, 35.6143
32, 112, 80, 5, 0.9626, 31.0798
32, 112, 80, 6, 1.2749, 28.6980
32, 112, 80, 7, 1.6281, 27.6142
32, 112, 88, 0, 0.1571, 115.9335
32, 112, 88, 1, 0.2319, 82.7051
32, 112, 88, 2, 0.3447, 67.9780
32, 112, 88, 3, 0.5037, 44.8297
32, 112, 88, 4, 0.7064, 35.4285
32, 112, 88, 5, 0.9626, 30.9027
32, 112, 88, 6, 1.2749, 28.5038
32, 112, 88, 7, 1.6281, 27.4169
32, 112, 96, 0, 0.1571, 113.7626
32, 112, 96, 1, 0.2319, 81.2558
32, 112, 96, 2, 0.3447, 67.4249
32, 112, 96, 3, 0.5037, 44.5342
32, 112, 96, 4, 0.7064, 35.1996
32, 112, 96, 5, 0.9626, 30.7435
32, 112, 96, 6, 1.2749, 28.3874
32, 112, 96, 7, 1.6281, 27.3354
32, 112, 104, 0, 0.1571, 116.6523
32, 112, 104, 1, 0.2319, 83.0092
32, 112, 104, 2, 0.3447, 68.0075
32, 112, 104, 3, 0.5037, 44.7190
32, 112, 104, 4, 0.7064, 35.1824
32, 112, 104, 5, 0.9626, 30.6917
32, 112, 104, 6, 1.2749, 28.3218
32, 112, 104, 7, 1.6281, 27.2714
32, 112, 112, 0, 0.1571, 116.7977
32, 112, 112, 1, 0.2319, 83.1201
32, 112, 112, 2, 0.3447, 68.1061
32, 112, 112, 3, 0.5037, 44.8298
32, 112, 112, 4, 0.7064, 35.2106
32, 112, 112, 5, 0.9626, 30.6659
32, 112, 112, 6, 1.2749, 28.2760
