active,fn,bpp,mse,np
0.50, 24.png, 1.5763, 118.3174, 393216
0.50, 01.png, 1.6539, 141.3110, 393216
0.50, 04.png, 1.3916, 52.9463, 393216
0.50, 14.png, 1.6329, 87.2246, 393216
0.50, 13.png, 1.7677, 224.3060, 393216
0.50, 06.png, 1.5290, 85.7223, 393216
0.50, 16.png, 1.3253, 43.0643, 393216
0.50, 07.png, 1.3199, 36.2442, 393216
0.55, 03.png, 1.1257, 31.0706, 393216
0.55, 08.png, 1.6175, 214.7831, 393216
0.55, 21.png, 1.2901, 91.7846, 393216
0.55, 18.png, 1.4714, 163.6715, 393216
0.55, 15.png, 1.3279, 55.8894, 393216
0.55, 09.png, 1.1384, 50.3924, 393216
0.55, 17.png, 1.3017, 51.4990, 393216
0.55, 20.png, 1.3556, 52.6657, 393216
0.55, 12.png, 1.2338, 37.7529, 393216
0.55, 22.png, 1.3154, 70.5069, 393216
0.55, 19.png, 1.2560, 94.5749, 393216
0.55, 02.png, 1.3288, 47.7942, 393216
0.55, 10.png, 1.1706, 41.7545, 393216
0.55, 05.png, 1.6014, 178.3194, 393216
0.55, 23.png, 1.1680, 56.7802, 393216
0.55, 11.png, 1.3127, 86.7799, 393216
0.55, 24.png, 1.4202, 132.9267, 393216
0.55, 01.png, 1.4899, 142.2638, 393216
0.55, 04.png, 1.2539, 47.7470, 393216
0.55, 14.png, 1.4711, 97.1051, 393216
0.55, 13.png, 1.5924, 267.9841, 393216
0.55, 06.png, 1.3775, 112.4563, 393216
0.55, 16.png, 1.1941, 45.7355, 393216
0.55, 07.png, 1.1896, 44.6258, 393216
0.55, 03.png, 1.1257, 42.6085, 393216
0.55, 08.png, 1.6175, 180.8864, 393216
0.55, 21.png, 1.2901, 99.4752, 393216
0.55, 18.png, 1.4714, 121.2155, 393216
0.55, 15.png, 1.3279, 52.9039, 393216
0.55, 09.png, 1.1384, 40.4323, 393216
0.55, 17.png, 1.3017, 48.3482, 393216
0.55, 20.png, 1.3556, 51.5009, 393216
0.55, 12.png, 1.2338, 69.7875, 393216
0.55, 22.png, 1.3154, 76.3786, 393216
0.55, 19.png, 1.2560, 76.6919, 393216
0.55, 02.png, 1.3288, 43.3803, 393216
0.55, 10.png, 1.1706, 42.3214, 393216
0.55, 05.png, 1.6014, 178.7000, 393216
0.55, 23.png, 1.1680, 37.0082, 393216
0.55, 11.png, 1.3127, 86.8444, 393216
0.55, 24.png, 1.4202, 124.8431, 393216
0.55, 01.png, 1.4899, 127.8405, 393216
0.55, 04.png, 1.2539, 47.3708, 393216
0.55, 14.png, 1.4711, 101.1736, 393216
0.55, 13.png, 1.5924, 267.8698, 393216
0.55, 06.png, 1.3775, 94.4536, 393216
0.55, 16.png, 1.1941, 54.0797, 393216
0.55, 07.png, 1.1896, 45.5225, 393216
0.55, 03.png, 1.1257, 35.3532, 393216
0.55, 08.png, 1.6175, 186.2729, 393216
0.55, 21.png, 1.2901, 115.2670, 393216
0.55, 18.png, 1.4714, 125.3490, 393216
0.55, 15.png, 1.3279, 66.8913, 393216
0.55, 09.png, 1.1384, 44.4607, 393216
0.55, 17.png, 1.3017, 48.3681, 393216
0.55, 20.png, 1.3556, 75.1628, 393216
0.55, 12.png, 1.2338, 46.2341, 393216
0.55, 22.png, 1.3154, 71.3691, 393216
0.55, 19.png, 1.2560, 112.6816, 393216
0.55, 02.png, 1.3288, 40.5111, 393216
0.55, 10.png, 1.1706, 49.9386, 393216
0.55, 05.png, 1.6014, 166.7314, 393216
0.55, 23.png, 1.1680, 45.5025, 393216
0.55, 11.png, 1.3127, 98.2852, 393216
0.55, 24.png, 1.4202, 151.0585, 393216
0.55, 01.png, 1.4899, 123.1436, 393216
0.55, 04.png, 1.2539, 59.8496, 393216
0.55, 14.png, 1.4711, 94.0795, 393216
0.55, 13.png, 1.5924, 269.1937, 393216
0.55, 06.png, 1.3775, 99.7387, 393216
0.55, 16.png, 1.1941, 54.4155, 393216
0.55, 07.png, 1.1896, 40.8905, 393216
0.60, 03.png, 1.0023, 34.6459, 393216
0.60, 08.png, 1.4395, 260.0672, 393216
0.60, 21.png, 1.1483, 118.1828, 393216
0.60, 18.png, 1.3095, 134.3806, 393216
0.60, 15.png, 1.1820, 50.5461, 393216
0.60, 09.png, 1.0136, 55.6749, 393216
0.60, 17.png, 1.1587, 63.9057, 393216
0.60, 20.png, 1.2065, 55.4891, 393216
0.60, 12.png, 1.0982, 40.9761, 393216
0.60, 22.png, 1.1709, 96.8315, 393216
0.60, 19.png, 1.1180, 76.7898, 393216
0.60, 02.png, 1.1827, 62.2809, 393216
0.60, 10.png, 1.0423, 46.4500, 393216
0.60, 05.png, 1.4252, 164.0008, 393216
0.60, 23.png, 1.0400, 54.1951, 393216
0.60, 11.png, 1.1685, 96.1857, 393216
0.60, 24.png, 1.2642, 132.8296, 393216
0.60, 01.png, 1.3260, 132.8565, 393216
0.60, 04.png, 1.1162, 54.3428, 393216
0.60, 14.png, 1.3093, 112.6771, 393216
0.60, 13.png, 1.4171, 313.2477, 393216
0.60, 06.png, 1.2259, 145.4588, 393216
0.60, 16.png, 1.0630, 51.1849, 393216
0.60, 07.png, 1.0592, 54.7852, 393216
0.60, 03.png, 1.0023, 38.8574, 393216
0.60, 08.png, 1.4395, 236.9525, 393216
0.60, 21.png, 1.1483, 122.0356, 393216
0.60, 18.png, 1.3095, 128.6935, 393216
0.60, 15.png, 1.1820, 73.8007, 393216
0.60, 09.png, 1.0136, 45.6937, 393216
0.60, 17.png, 1.1587, 55.3467, 393216
0.60, 20.png, 1.2065, 55.2030, 393216
0.60, 12.png, 1.0982, 44.5381, 393216
0.60, 22.png, 1.1709, 90.4665, 393216
0.60, 19.png, 1.1180, 95.1111, 393216
0.60, 02.png, 1.1827, 43.2004, 393216
0.60, 10.png, 1.0423, 55.1001, 393216
0.60, 05.png, 1.4252, 201.0742, 393216
0.60, 23.png, 1.0400, 45.8596, 393216
0.60, 11.png, 1.1685, 82.2757, 393216
0.60, 24.png, 1.2642, 158.8823, 393216
0.60, 01.png, 1.3260, 154.9628, 393216
0.60, 04.png, 1.1162, 57.0394, 393216
0.60, 14.png, 1.3093, 115.2148, 393216
0.60, 13.png, 1.4171, 285.7737, 393216
0.60, 06.png, 1.2259, 112.3967, 393216
0.60, 16.png, 1.0630, 48.1316, 393216
0.60, 07.png, 1.0592, 66.6741, 393216
0.60, 03.png, 1.0023, 69.8642, 393216
0.60, 08.png, 1.4395, 191.4844, 393216
0.60, 21.png, 1.1483, 137.5898, 393216
0.60, 18.png, 1.3095, 143.6031, 393216
0.60, 15.png, 1.1820, 58.9728, 393216
0.60, 09.png, 1.0136, 46.7440, 393216
0.60, 17.png, 1.1587, 62.6948, 393216
0.60, 20.png, 1.2065, 55.5133, 393216
0.60, 12.png, 1.0982, 49.5965, 393216
0.60, 22.png, 1.1709, 78.2551, 393216
0.60, 19.png, 1.1180, 71.2563, 393216
0.60, 02.png, 1.1827, 54.8354, 393216
0.60, 10.png, 1.0423, 46.4473, 393216
0.60, 05.png, 1.4252, 290.0706, 393216
0.60, 23.png, 1.0400, 59.7740, 393216
0.60, 11.png, 1.1685, 90.3151, 393216
0.60, 24.png, 1.2642, 149.1772, 393216
0.60, 01.png, 1.3260, 159.9563, 393216
0.60, 04.png, 1.1162, 48.7217, 393216
0.60, 14.png, 1.3093, 116.2114, 393216
0.60, 13.png, 1.4171, 289.0220, 393216
0.60, 06.png, 1.2259, 102.7579, 393216
0.60, 16.png, 1.0630, 59.5684, 393216
0.60, 07.png, 1.0592, 51.8003, 393216
0.65, 03.png, 0.8789, 44.2374, 393216
0.65, 08.png, 1.2616, 274.3826, 393216
0.65, 21.png, 1.0065, 136.1230, 393216
0.65, 18.png, 1.1476, 151.1761, 393216
0.65, 15.png, 1.0361, 79.3681, 393216
0.65, 09.png, 0.8888, 53.8917, 393216
0.65, 17.png, 1.0157, 81.3722, 393216
0.65, 20.png, 1.0573, 61.5846, 393216
0.65, 12.png, 0.9626, 58.4089, 393216
0.65, 22.png, 1.0263, 85.3875, 393216
0.65, 19.png, 0.9800, 120.8705, 393216
0.65, 02.png, 1.0366, 46.7035, 393216
0.65, 10.png, 0.9139, 61.9598, 393216
0.65, 05.png, 1.2491, 178.1384, 393216
0.65, 23.png, 0.9120, 56.2465, 393216
0.65, 11.png, 1.0242, 123.6170, 393216
0.65, 24.png, 1.1081, 162.7776, 393216
0.65, 01.png, 1.1620, 161.0129, 393216
0.65, 04.png, 0.9786, 75.7113, 393216
0.65, 14.png, 1.1475, 207.8185, 393216
0.65, 13.png, 1.2418, 365.2579, 393216
0.65, 06.png, 1.0744, 114.4100, 393216
0.65, 16.png, 0.9318, 62.2150, 393216
0.65, 07.png, 0.9288, 67.0260, 393216
0.65, 03.png, 0.8789, 47.5413, 393216
0.65, 08.png, 1.2616, 243.0761, 393216
0.65, 21.png, 1.0065, 122.7656, 393216
0.65, 18.png, 1.1476, 164.5511, 393216
0.65, 15.png, 1.0361, 79.0672, 393216
0.65, 09.png, 0.8888, 66.9547, 393216
0.65, 17.png, 1.0157, 60.5270, 393216
0.65, 20.png, 1.0573, 68.4356, 393216
0.65, 12.png, 0.9626, 46.0333, 393216
0.65, 22.png, 1.0263, 89.6639, 393216
0.65, 19.png, 0.9800, 79.0503, 393216
0.65, 02.png, 1.0366, 49.1848, 393216
0.65, 10.png, 0.9139, 53.4483, 393216
0.65, 05.png, 1.2491, 178.1285, 393216
0.65, 23.png, 0.9120, 68.4706, 393216
0.65, 11.png, 1.0242, 100.1788, 393216
0.65, 24.png, 1.1081, 165.8622, 393216
0.65, 01.png, 1.1620, 155.8476, 393216
0.65, 04.png, 0.9786, 67.1846, 393216
0.65, 14.png, 1.1475, 144.7030, 393216
0.65, 13.png, 1.2418, 349.2031, 393216
0.65, 06.png, 1.0744, 147.3902, 393216
0.65, 16.png, 0.9318, 58.5663, 393216
0.65, 07.png, 0.9288, 62.7090, 393216
0.65, 03.png, 0.8789, 51.5637, 393216
0.65, 08.png, 1.2616, 265.9947, 393216
0.65, 21.png, 1.0065, 140.0019, 393216
0.65, 18.png, 1.1476, 160.5094, 393216
0.65, 15.png, 1.0361, 69.3831, 393216
0.65, 09.png, 0.8888, 59.6019, 393216
0.65, 17.png, 1.0157, 88.8628, 393216
0.65, 20.png, 1.0573, 73.7842, 393216
0.65, 12.png, 0.9626, 46.1704, 393216
0.65, 22.png, 1.0263, 82.4898, 393216
0.65, 19.png, 0.9800, 94.4792, 393216
0.65, 02.png, 1.0366, 50.5728, 393216
0.65, 10.png, 0.9139, 52.4650, 393216
0.65, 05.png, 1.2491, 233.8888, 393216
0.65, 23.png, 0.9120, 54.4335, 393216
0.65, 11.png, 1.0242, 120.0418, 393216
0.65, 24.png, 1.1081, 165.6253, 393216
0.65, 01.png, 1.1620, 163.8604, 393216
0.65, 04.png, 0.9786, 72.7171, 393216
0.65, 14.png, 1.1475, 120.8303, 393216
0.65, 13.png, 1.2418, 341.6925, 393216
0.65, 06.png, 1.0744, 139.8909, 393216
0.65, 16.png, 0.9318, 58.9819, 393216
0.65, 07.png, 0.9288, 72.3608, 393216
0.70, 03.png, 0.7554, 65.8052, 393216
0.70, 08.png, 1.0836, 320.8896, 393216
0.70, 21.png, 0.8647, 147.9508, 393216
0.70, 18.png, 0.9856, 195.0518, 393216
0.70, 15.png, 0.8902, 79.7099, 393216
0.70, 09.png, 0.7639, 65.2677, 393216
0.70, 17.png, 0.8728, 81.9169, 393216
0.70, 20.png, 0.9082, 72.7277, 393216
0.70, 12.png, 0.8270, 81.0535, 393216
0.70, 22.png, 0.8818, 101.0201, 393216
0.70, 19.png, 0.8421, 99.1329, 393216
0.70, 02.png, 0.8905, 79.7637, 393216
0.70, 10.png, 0.7856, 69.8218, 393216
0.70, 05.png, 1.0730, 240.5738, 393216
0.70, 23.png, 0.7840, 83.6878, 393216
0.70, 11.png, 0.8800, 128.1043, 393216
0.70, 24.png, 0.9520, 201.0014, 393216
0.70, 01.png, 0.9981, 234.6106, 393216
0.70, 04.png, 0.8409, 76.1719, 393216
0.70, 14.png, 0.9857, 157.6091, 393216
0.70, 13.png, 1.0665, 441.3148, 393216
0.70, 06.png, 0.9228, 154.8629, 393216
0.70, 16.png, 0.8007, 72.5418, 393216
0.70, 07.png, 0.7985, 71.2179, 393216
0.70, 03.png, 0.7554, 51.7982, 393216
0.70, 08.png, 1.0836, 286.3698, 393216
0.70, 21.png, 0.8647, 197.3538, 393216
0.70, 18.png, 0.9856, 209.1032, 393216
0.70, 15.png, 0.8902, 77.6754, 393216
0.70, 09.png, 0.7639, 60.0401, 393216
0.70, 17.png, 0.8728, 86.3543, 393216
0.70, 20.png, 0.9082, 118.0830, 393216
0.70, 12.png, 0.8270, 73.4179, 393216
0.70, 22.png, 0.8818, 127.8088, 393216
0.70, 19.png, 0.8421, 96.2444, 393216
0.70, 02.png, 0.8905, 73.1780, 393216
0.70, 10.png, 0.7856, 67.4478, 393216
0.70, 05.png, 1.0730, 508.3531, 393216
0.70, 23.png, 0.7840, 115.9732, 393216
0.70, 11.png, 0.8800, 152.1199, 393216
0.70, 24.png, 0.9520, 219.0872, 393216
0.70, 01.png, 0.9981, 202.7139, 393216
0.70, 04.png, 0.8409, 78.7950, 393216
0.70, 14.png, 0.9857, 152.0469, 393216
0.70, 13.png, 1.0665, 404.5258, 393216
0.70, 06.png, 0.9228, 149.4379, 393216
0.70, 16.png, 0.8007, 82.8565, 393216
0.70, 07.png, 0.7985, 75.9580, 393216
0.70, 03.png, 0.7554, 49.8575, 393216
0.70, 08.png, 1.0836, 408.7816, 393216
0.70, 21.png, 0.8647, 162.5598, 393216
0.70, 18.png, 0.9856, 171.3116, 393216
0.70, 15.png, 0.8902, 84.1375, 393216
0.70, 09.png, 0.7639, 93.6831, 393216
0.70, 17.png, 0.8728, 92.9166, 393216
0.70, 20.png, 0.9082, 98.5108, 393216
0.70, 12.png, 0.8270, 65.7024, 393216
0.70, 22.png, 0.8818, 93.5566, 393216
0.70, 19.png, 0.8421, 100.9422, 393216
0.70, 02.png, 0.8905, 65.3692, 393216
0.70, 10.png, 0.7856, 67.7800, 393216
0.70, 05.png, 1.0730, 236.0101, 393216
0.70, 23.png, 0.7840, 78.5921, 393216
0.70, 11.png, 0.8800, 139.0769, 393216
0.70, 24.png, 0.9520, 181.9573, 393216
0.70, 01.png, 0.9981, 188.0536, 393216
0.70, 04.png, 0.8409, 66.6245, 393216
0.70, 14.png, 0.9857, 211.0837, 393216
0.70, 13.png, 1.0665, 432.5414, 393216
0.70, 06.png, 0.9228, 140.0618, 393216
0.70, 16.png, 0.8007, 84.9302, 393216
0.70, 07.png, 0.7985, 79.5484, 393216
0.75, 03.png, 0.6320, 63.8005, 393216
0.75, 08.png, 0.9056, 420.3969, 393216
0.75, 21.png, 0.7229, 224.9919, 393216
0.75, 18.png, 0.8237, 238.2316, 393216
0.75, 15.png, 0.7443, 130.9751, 393216
0.75, 09.png, 0.6391, 119.3630, 393216
0.75, 17.png, 0.7298, 109.8803, 393216
0.75, 20.png, 0.7591, 100.6957, 393216
0.75, 12.png, 0.6914, 60.6256, 393216
0.75, 22.png, 0.7373, 129.1732, 393216
0.75, 19.png, 0.7041, 192.2073, 393216
0.75, 02.png, 0.7444, 69.2904, 393216
0.75, 10.png, 0.6572, 81.1247, 393216
0.75, 05.png, 0.8968, 298.9734, 393216
0.75, 23.png, 0.6560, 69.9251, 393216
0.75, 11.png, 0.7357, 168.4274, 393216
0.75, 24.png, 0.7960, 244.4919, 393216
0.75, 01.png, 0.8341, 263.6758, 393216
0.75, 04.png, 0.7032, 85.5917, 393216
0.75, 14.png, 0.8239, 208.6469, 393216
0.75, 13.png, 0.8912, 450.5131, 393216
0.75, 06.png, 0.7713, 223.5254, 393216
0.75, 16.png, 0.6696, 80.1154, 393216
0.75, 07.png, 0.6681, 140.5746, 393216
0.75, 03.png, 0.6320, 94.5471, 393216
0.75, 08.png, 0.9056, 358.0449, 393216
0.75, 21.png, 0.7229, 256.0209, 393216
0.75, 18.png, 0.8237, 230.4691, 393216
0.75, 15.png, 0.7443, 123.4208, 393216
0.75, 09.png, 0.6391, 88.0985, 393216
0.75, 17.png, 0.7298, 120.1701, 393216
0.75, 20.png, 0.7591, 81.5261, 393216
0.75, 12.png, 0.6914, 65.6969, 393216
0.75, 22.png, 0.7373, 166.7604, 393216
0.75, 19.png, 0.7041, 123.7038, 393216
0.75, 02.png, 0.7444, 69.3179, 393216
0.75, 10.png, 0.6572, 86.6989, 393216
0.75, 05.png, 0.8968, 285.2711, 393216
0.75, 23.png, 0.6560, 99.6461, 393216
0.75, 11.png, 0.7357, 158.4807, 393216
0.75, 24.png, 0.7960, 233.3731, 393216
0.75, 01.png, 0.8341, 203.7067, 393216
0.75, 04.png, 0.7032, 87.3462, 393216
0.75, 14.png, 0.8239, 213.3199, 393216
0.75, 13.png, 0.8912, 510.9684, 393216
0.75, 06.png, 0.7713, 170.7822, 393216
0.75, 16.png, 0.6696, 78.0922, 393216
0.75, 07.png, 0.6681, 116.2755, 393216
0.75, 03.png, 0.6320, 63.1184, 393216
0.75, 08.png, 0.9056, 823.8246, 393216
0.75, 21.png, 0.7229, 205.4597, 393216
0.75, 18.png, 0.8237, 222.1552, 393216
0.75, 15.png, 0.7443, 110.6886, 393216
0.75, 09.png, 0.6391, 80.2801, 393216
0.75, 17.png, 0.7298, 297.8689, 393216
0.75, 20.png, 0.7591, 101.7059, 393216
0.75, 12.png, 0.6914, 116.4958, 393216
0.75, 22.png, 0.7373, 163.9529, 393216
0.75, 19.png, 0.7041, 145.8144, 393216
0.75, 02.png, 0.7444, 83.5717, 393216
0.75, 10.png, 0.6572, 94.8651, 393216
0.75, 05.png, 0.8968, 306.6476, 393216
0.75, 23.png, 0.6560, 88.9891, 393216
0.75, 11.png, 0.7357, 148.7553, 393216
0.75, 24.png, 0.7960, 217.3777, 393216
0.75, 01.png, 0.8341, 226.8710, 393216
0.75, 04.png, 0.7032, 89.0509, 393216
0.75, 14.png, 0.8239, 204.2375, 393216
0.75, 13.png, 0.8912, 432.0712, 393216
0.75, 06.png, 0.7713, 213.8324, 393216
0.75, 16.png, 0.6696, 105.2608, 393216
0.75, 07.png, 0.6681, 86.8126, 393216
